song_id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
684,99.38401442,73623,968.7236842,0.28396092300000003,0.304949068,0.390527688,0.296586795,0.220101098,0.186785546,8.719677303,46.95271331,-1.586499174,60.54531853,0.011886918,2.5283999880000003,0.987501264,0.00937499,855.1580902000003,362.7607547,1365.206792,420.819709,22.04609686,6.931436874,0.001882515,0.029189177,1558.587672,993.1659087000003,1.656112375,1.7557421830000002,-0.017122745,0.088120194,0.028318299,0.009245044
1301,99.38401442,1915,319.1666667,0.211394793,0.308768533,0.330400696,0.308507741,0.200590885,0.207597279,1.152049053,12.95918396,-14.01233403,100.6130251,-0.003859713,1.203454206,0.221029729,0.030550223,583.736766,199.6967371,539.5855862000002,190.8532824,24.56224542,6.645818154,1.36e-05,7.26e-05,922.8333086,374.463865,0.37289667,0.495451497,0.014164545,0.113094791,0.043438387,0.020489962
1408,117.4538352,79654,937.1058824,0.434234,0.269172683,0.44849234,0.263147354,0.246241565,0.150659965,2.357205025,11.26596027,0.108665154,59.77396799,0.004600882,2.635890216,0.820177197,0.115016326,1333.0153699999996,449.8032858,1954.825254,475.8414209,19.03214995,7.107730042999999,0.005031418,0.007493794,2812.832632,1373.115915,1.203147132,1.485638849,0.006851249,0.085857646,0.040183544,0.016432425
749,143.5546875,98864,950.6153846,0.319255365,0.29526863600000003,0.472646582,0.26764697600000004,0.251849443,0.14108576,4.111209371,26.05633719,-2.155093888,47.5793052,0.009095523,2.438382201,0.986160278,0.039362594,1547.412627,607.5101107,1885.993518,511.7686764,22.428851,6.971842176,0.006108957,0.025413532000000003,3219.791046000001,1484.823637,1.4475799619999998,1.649405663,-0.005015798,0.06728991599999999,0.061490718,0.028982812
1469,129.1992188,91295,971.2234043,0.300734013,0.306601663,0.366306747,0.280746309,0.223082223,0.183214778,1.723090075,13.40767463,-7.135935302999999,76.50280544,0.00016962900000000005,2.465541024,0.440729737,0.071262561,996.9779317,831.8377451,1482.234574,513.0040362,24.31293619,6.098353575,0.002463359,0.01243553,1744.933893,1674.886934,0.6597262620000001,0.806589323,0.017755273999999998,0.098718129,0.038128013,0.051251074
1721,89.10290948,64054,956.0298507,0.337165355,0.291686469,0.441605323,0.270112335,0.2381625,0.163131716,0.8472092240000001,5.07353348,-11.29409862,83.353606,0.00696289,1.514254529,0.335782498,0.050546046,979.8453825,398.3076321,1228.496505,477.6031252,20.61744256,6.08792055,0.001482698,0.004067555,1702.050819,976.0098305,0.509827852,0.701553352,0.026893284,0.07189770599999999,0.048830896,0.018827896
178,103.359375,67720,915.1351351,0.228842775,0.286752347,0.388593493,0.26987980300000003,0.221175959,0.185511532,0.558982681,4.835289396,-10.59527671,51.36718343,0.002780909,1.759928409,0.391881496,0.009611953,2937.3508690000012,791.1498368,2893.993905000001,289.0251337,21.56142904,5.8494073460000005,0.039653812,0.048044037000000005,6560.671096,1359.2313279999996,0.435628543,0.5169526170000001,-0.005628902,0.090284678,0.096723962,0.039100128
238,64.59960938,43345,922.2340426,0.25808072,0.295623738,0.431773535,0.268341055,0.239308812,0.161445428,2.252207448,21.12523678,-8.513035265,86.65600754,0.001224913,1.208746147,0.408430785,0.010667703,500.6427227,63.88075771,500.6225394,49.80966914,24.94130722,6.57989694,2.53e-06,2.66e-06,830.2930216,161.70417,0.718228082,0.8033155209999999,0.021755174,0.085962397,0.033121871000000004,0.007347261
1994,143.5546875,94084,922.3921569,0.364332779,0.296577009,0.453494466,0.287495544,0.238448789,0.16271296300000002,3.647530871,34.47467739,0.17415162899999995,51.47719019,-0.005090646,2.19080879,0.7575262190000001,0.005018506,1338.542822,374.9784718,1892.360068,328.1229479,21.75094216,6.42058356,0.0025051170000000003,0.003417438,2779.194306,905.7922757,1.147556416,1.306807956,0.003225288,0.08708553699999999,0.046649,0.024126168
1237,92.28515625,63576,948.8955224,0.310888137,0.300211415,0.422162433,0.280090552,0.234021882,0.169018022,1.044916072,6.735691675,-8.144128829,68.28949972,-0.00676562,2.170250676,0.577818274,0.158103839,1463.225367,623.1051352000002,1677.3138720000006,619.3300956,22.57239891,6.475820085,0.004435694,0.008896612,2940.315554,1464.29315,0.687190078,0.967280422,0.004519071,0.101089307,0.070059793,0.031148563
1332,99.38401442,69247,935.7702703,0.533940677,0.278421949,0.360235034,0.286417018,0.207743068,0.200439894,3.3682409360000003,29.48093582,3.3120340410000004,65.14131123,0.004610409,0.870655227,0.5223033429999999,0.162357017,910.6248535,191.2335425,1639.567364,207.8012076,17.71509443,6.883005327999999,0.0007229669999999999,0.0006325430000000001,2032.793264,527.4692319000002,0.900648763,1.128502415,0.042230876,0.086929538,0.018877689,0.007655773
1417,123.046875,89131,979.4615385,0.239072115,0.296621809,0.384350869,0.286591344,0.226531703,0.17893216899999995,1.851850841,14.36120182,-7.373101977999999,87.95733687,-0.001252707,1.4638851519999998,0.343793124,0.017222198,591.8137989,97.15886609,1205.319915,165.4028153,22.21218849,4.93896679,9.53e-05,7.42e-05,606.6685537999998,245.0436021,0.596830564,0.648621302,-0.033161427,0.10535425,0.027076934,0.006046345
775,99.38401442,69444,1085.0625,0.465972404,0.276816312,0.591815488,0.246772159,0.275496389,0.086226869,6.3746814060000005,56.14950362,2.336777769,73.24893117,0.017707308,2.633847808,0.7453408840000001,0.099279642,722.3834191000003,625.6516547,1156.7322789999996,745.7247911000003,20.31483138,6.073438917000001,0.002739403,0.032281876,1460.039969,1779.5352710000002,1.25244607,1.537610846,0.027280344,0.048956371,0.026786757,0.017272788
1527,80.74951172,54313,936.4310345,0.5263717960000001,0.267757464,0.559152244,0.249307976,0.269532289,0.103371555,3.549214011,26.67703384,2.8545591439999995,54.58981856,0.001234936,3.88965781,0.843485832,0.002947758,1381.28362,771.1114342,1813.890808,649.120997,19.14646339,7.621529044,0.008838088000000001,0.019567806,2949.432165,1846.985118,1.221171064,1.386023966,0.014071667,0.057287133,0.047966452,0.030735714
558,64.59960938,41348,898.8695652000001,0.304074115,0.32612854,0.437038443,0.318849834,0.237938697,0.163457975,3.134562385,26.87203242,-19.46201223,72.99816895,0.0008037560000000001,3.555390622,0.665076792,0.01369982,2079.402232,1021.309338,2372.982055,442.7741076,22.82779781,7.4498127689999984,0.023887828,0.050220128,3991.541414,2098.952602,0.738132927,1.221018093,0.006048833000000001,0.109163776,0.093915779,0.091988305
444,103.359375,71799,944.7236842,0.408828481,0.289743597,0.384786228,0.280616994,0.21021022600000008,0.19785094,2.2340401130000003,12.6517036,2.557133114,69.91898284,0.014269142,1.299577047,0.570479989,0.002024735,680.6852494,149.97434099999995,1192.650637,229.2733159,18.92462635,6.5525562110000015,0.001339816,0.032083407,1115.4365710000004,370.0449477,1.01999845,1.047589515,0.000267765,0.066708047,0.025350858,0.007201175
656,112.3471467,78447,945.1445783,0.241165962,0.290972575,0.441778783,0.277565904,0.238517713,0.162611911,0.399932719,5.906477781,-14.42469768,94.29816977,0.007388829,1.871689528,0.180503532,0.001816371,647.4213973999998,122.930662,731.2653734,122.8519101,25.98349398,6.762108307,0.001048584,0.032082699,1085.391033,276.1401937,0.271483728,0.371273161,0.015518084,0.081951074,0.040326346,0.009058832
369,69.83741554,46691,933.82,0.247792307,0.316878031,0.346027744,0.305022393,0.215616752,0.191944652,3.573028385,25.80923579,-6.732470397999999,66.41601053,0.010967062,3.811521563,0.6615029570000001,0.015146732,1689.806445,1068.2690699999996,2307.085687,553.3390555999998,23.52830934,7.36166328,0.005652931999999999,0.035055771,3462.940661,2376.261468,0.841110721,1.093635879,0.000961888,0.104224875,0.054638194,0.068008132
203,99.38401442,67311,922.0684932,0.160048256,0.284653379,0.35877322700000003,0.278910189,0.238426545,0.162745556,2.14873538,17.57350976,-10.46782148,85.92108212,0.007693509,2.571397242,0.416285664,0.003756267,823.0936546,98.6704898,607.0723075,106.5876404,25.80043311,9.349342146,0.00103734,0.032091338,1287.840941,214.5636225,0.650749056,0.820007467,0.017946951000000003,0.096732478,0.063541499,0.015652817
108,117.4538352,82310,957.0930233,0.390772052,0.294912368,0.48322628,0.265052708,0.255452766,0.134451543,2.361340885,22.07364277,-6.157442705,35.45550921,0.007570676,2.2056461030000003,1.044520736,0.076009996,2831.573637,655.0952516,2543.361161,370.8809129,20.863351100000006,5.929666234,0.041120887,0.051682625,5564.219625,1396.618857,1.199861414,1.5772400009999998,-0.027808985,0.068123581,0.148109212,0.051952720999999986
182,123.046875,87661,952.8369565,0.28610946800000003,0.31494684300000003,0.501364032,0.278138019,0.252338227,0.140209673,0.6121110479999999,10.93862069,-14.01986909,85.89825442,0.001859451,2.520399966,0.260718763,0.026590487000000003,974.3279515,327.4521101,1186.577095,429.8068389,21.10556448,8.327713141,0.001136035,0.00265002,1614.7905449999994,855.3198535,0.337259411,0.534209359,0.00740437,0.070813147,0.049394139,0.01665949
1962,103.359375,71896,1073.074627,0.418545592,0.304378321,0.619202425,0.238694123,0.266663616,0.110561518,2.814775731,13.99325696,2.620132436,58.52568741,-0.001994197,2.583294446,0.801641464,0.125300765,1255.453743,583.0698412,1665.2446289999998,464.6076098,19.67200718,6.868949047999999,0.00412576,0.006721384,2491.312713,1482.424302,1.230786273,1.4321301119999998,0.003384774,0.044023045,0.054472586,0.032469993
1022,172.265625,125130,993.0952381,0.296106882,0.306737939,0.446694974,0.291771793,0.233387025,0.169893584,1.140075016,11.76610951,-5.630612789,75.02608783,-0.000946924,2.938940792,0.420459867,0.003547403,1196.549178,644.7358084,1638.813795,502.6840756,23.02968951,7.600168492000001,0.002063061,0.007609069,2336.519205,1539.890656,0.5634521229999999,0.7989626009999999,0.010944887,0.070939734,0.047183892000000005,0.033732184
1671,99.38401442,68763,968.4929577,0.331889586,0.295960824,0.460311042,0.270825909,0.249710776,0.144837364,1.564070363,11.56997793,-6.419473975,62.58186117,0.003390104,2.670450067,0.487027079,0.097733773,1582.704429,788.8632249,2200.289314,531.1859661999998,21.73866892,6.310274577,0.006860581,0.020395057,3495.956638,1940.202527,0.702603095,0.8677922770000001,0.000613292,0.08623251300000001,0.051186387,0.045855848
234,80.74951172,59554,960.5483871,0.233903007,0.298691711,0.385651369,0.297615994,0.230619099,0.173632268,1.355570595,10.97590778,-18.17650788,76.50423652,0.007139947,3.41038513,0.422525406,0.031005915,1308.563098,361.4332035,1472.477697,355.8224364,23.87966238,7.0953715520000005,0.00224963,0.032305196,2206.043361,806.7192302,0.5672321539999999,0.7752886609999999,0.00854706,0.103035689,0.065653189,0.019815808
77,123.046875,85254,947.2666667,0.340846745,0.28807063,0.443554384,0.263242395,0.237855263,0.16357936,19.03378537,84.97705193,1.569495656,29.70948192,0.011210482,1.728080517,2.731698513,0.102099016,2022.194398,494.18009389999986,2192.53807,312.0827204,21.81823303,6.039479275,0.010968743,0.032466802999999995,4326.958423,1205.032923,3.73860687,4.067309727,0.000909855,0.079610229,0.08770512800000001,0.034129206
119,80.74951172,55016,932.4745763,0.352876044,0.292411519,0.5034396839999999,0.25841711100000003,0.256473747,0.132493587,2.018565825,11.89541567,-5.473259314,58.79984595,0.008113836999999999,2.138339419,1.049542546,0.068214104,1588.406883,353.91392189999993,1232.918332,188.7450146,23.20473841,7.433463037999999,0.00191958,0.029077856000000006,2665.5687,404.6562579,1.387470349,1.689765728,-0.009023536,0.07340270900000001,0.13437017,0.047005487
1628,135.9991776,95780,967.4747475,0.285507468,0.308836483,0.459556797,0.28001617300000003,0.25489970300000003,0.13549713900000002,0.92741957,7.99362741,-16.57823183,64.33823131,0.011054273,3.69319302,0.528702497,0.038509812,2229.261077,646.6122293999998,2178.019885,429.3217854,22.34057941,7.263473001,0.014947338,0.030924225,4391.773444,1476.218961,0.573015285,0.8388612990000001,-0.022182765,0.087754363,0.107398192,0.044063355
1664,143.5546875,103654,959.7592593,0.296901223,0.29308574600000004,0.484277555,0.261878383,0.258679369,0.128133981,1.14418064,7.974369676,-8.976444921,64.16085683,-0.001269429,2.260458222,0.508135319,0.047406137,1303.704723,333.4746889,1571.924162,266.1668763,22.90685213,7.000812555,0.00127454,0.001553045,2735.883456,860.8807631000003,0.716643597,0.873266834,0.01704161,0.078658459,0.058354144,0.02039716
1380,78.30255682,55939,948.1186441,0.33810357,0.301994669,0.381626942,0.286625995,0.217464233,0.189848994,1.321222182,11.67305315,-6.030995298,72.69105826,-0.003825495,2.673296217,0.540316045,0.037474554,1611.938829,773.9032136,1823.487912,604.5923772000001,23.34309863,6.410196514,0.005060602,0.009906492,3276.769075,1691.2255079999998,0.597453408,0.8884401190000001,0.027053385,0.096926858,0.086904236,0.07109020099999999
808,99.38401442,71150,961.4864865,0.288472348,0.31451365800000003,0.447410706,0.288775351,0.242761323,0.156205869,2.053807947,26.08469167,-9.543721704,73.04419588,0.002402916,7.138971981,0.660993159,0.002184661,1840.907441,1212.970819,2242.249618,860.4052477,23.76705375,6.6575259189999985,0.020732949,0.056097019000000005,3906.745413,2987.797232,0.635256093,0.981782368,0.030473494,0.08513891300000001,0.063915286,0.044477717
1354,71.77734375,47781,918.8653846,0.368315701,0.301478677,0.440916038,0.303032733,0.237940127,0.163455895,3.952538114,52.74444956,-1.336516215,76.92800837,0.000351588,2.9611794810000003,0.51162076,0.013069319,707.4403671,498.4292868,1221.68323,450.7030073,19.9263188,6.84459714,0.001106843,0.004982717,1276.675613,1219.490799,0.790340887,1.012376955,0.027433787,0.089758097,0.020205219,0.016748176
1105,117.4538352,68160,873.8461537999997,0.360410386,0.309323591,0.518470498,0.263050054,0.262475892,0.120165467,0.584138785,4.847396037,-6.042413242,68.96527006,-0.003152417,4.279020236,0.486768991,0.013176207,1608.41389,763.5516752999997,1730.670751,530.8021404,21.22189731,7.845736047000001,0.009506933,0.026291136,3069.9203260000004,1663.586103,0.5519365479999999,0.7623547509999999,0.006551035,0.065794123,0.082557828,0.045464245
1738,135.9991776,95599,946.5247525,0.384895741,0.295631142,0.5886779360000001,0.236948789,0.270503808,0.100801901,0.573753415,2.904382395,-11.31012407,62.08271718,0.001859252,1.954815877,0.4623995420000001,0.023654403,1515.672097,460.7760728,1513.777364,309.15833060000006,22.34514399,8.727720437,0.003080252,0.006115850999999999,2704.722534,919.2450069,0.6933030170000001,0.7483700240000001,0.001303162,0.047507652,0.107975915,0.052918649000000005
1770,107.6660156,73305,939.8076923,0.244586605,0.304846204,0.365372952,0.288995457,0.217155345,0.190202233,0.528247627,5.055101366000001,-12.89487517,75.80446449,0.003703417,2.849729708,0.396235228,0.062757634,2225.781541,1243.1275859999996,2119.614994,582.7903255,23.4251533,7.950418709,0.013377682,0.027382111,4327.773831,2240.352743,0.367250022,0.578510353,-0.010364966,0.097404617,0.133199749,0.12544730699999998
485,112.3471467,31153,610.8431373,0.280151229,0.290749015,0.37651721,0.27116812100000004,0.220466918,0.186353619,3.234523637,16.38370357,-0.671445183,83.03120453,0.005848432,1.4615226890000002,0.68675518,0.084495261,612.7220103999998,145.611878,662.3887412,144.4249584,24.98534373,7.304246194,0.001041765,0.031987187,1132.851827,321.4856923,1.147432275,1.300320779,-0.006795715,0.10637935,0.039514034,0.01130723
2,143.5546875,99666,958.3269231,0.385037186,0.306628839,0.432540577,0.27467613,0.233287009,0.17003089300000002,2.736471246,14.91092085,0.8319373729999999,44.23345223,0.011277802,2.147488094,0.940247655,0.017371979,1789.152236,483.3424964,2104.961488,363.95768,21.25856796,6.603732400000001,0.008220597,0.033091981,3775.948677,1138.819806,1.308245957,1.4876931919999998,-0.004305331,0.07344074099999999,0.067953103,0.026721188
1192,103.359375,74195,963.5714286,0.26823104,0.298192839,0.376950753,0.281455784,0.216522527,0.19092231,3.227099249,20.56813439,-2.631804002,83.83116117,0.000205159,2.215327006,0.4846408370000001,0.030401157,514.1155275,176.0362254,953.9726415,291.5380964,22.91974731,5.272391815,0.000101081,0.000390735,752.1121187000001,400.7450297,0.8749801629999999,0.960149902,-0.026111285,0.087568583,0.023030347000000003,0.006043722
1448,73.828125,52828,960.5090909,0.280481453,0.302052119,0.444598779,0.282517507,0.24178561,0.157711928,1.473943624,15.85836228,-7.356855535,69.11419181,0.003663245,3.4426734810000004,0.488648951,0.010121566,1334.754841,527.1141991000002,1506.4853460000006,282.0935858,22.67807776,7.317588203,0.001070006,0.001769699,2659.995026,1025.535099,0.65268432,0.914624599,0.004266593,0.08053719200000001,0.062216051,0.041172291
1226,78.30255682,53004,963.7090909,0.306583649,0.290082551,0.492609038,0.259626625,0.253173531,0.13869569699999998,1.060626799,6.135030885,-22.93073597,77.57055770000002,-0.005176612,2.50246647,0.575356007,0.03590354,1336.068606,202.6235209,939.9581,135.0949538,25.75249668,9.9329191,0.000100279,0.0005870340000000001,2429.129756,321.2615293,0.8459070479999999,1.022096684,0.017689835,0.083204053,0.097422187,0.023075089
340,143.5546875,97335,935.9134615,0.360774098,0.305233044,0.447532613,0.279895679,0.252364433,0.1401625,0.305172629,3.453856327,-10.4300912,81.88638918,0.012248647,4.127640802,0.295995235,0.032860927000000005,1714.0619800000006,816.0061032000001,1973.239178,506.5598502,21.93180608,7.483963144,0.009994244,0.038462941,3369.458159000001,1646.6712220000006,0.326741992,0.50965619,0.0050392,0.076698621,0.07308798,0.061836678
1818,107.6660156,76199,989.5974026,0.199276088,0.28788679300000003,0.354685596,0.279829884,0.216505014,0.19094217,1.730436156,9.743285039,-16.79033109,59.68856662,-0.002614675,1.74833401,0.55606401,0.016400058000000002,1620.972428,507.47330419999986,1912.283876,539.3496591,25.06313732,5.971427355,0.002357484,0.002755131,2999.13742,1424.162728,0.7865537020000001,0.869782304,-0.0072786180000000015,0.11123822,0.082439663,0.029197052
637,143.5546875,95547,955.47,0.190455646,0.28768931600000003,0.377430678,0.279113326,0.219997802,0.186907198,2.027265489,34.96114999,-9.8247207,87.52745613,0.0077732969999999985,1.781180286,0.298400044,0.020894086,707.4194993,105.1872659,553.3644027,120.7966422,26.90194532,6.60466088,0.001035124,0.032083124,987.7649699,131.3247534,0.438814133,0.6306546270000001,-0.022045102,0.102553671,0.0674613,0.018035175
1712,112.3471467,75805,935.8641975,0.256184925,0.32581498600000003,0.281679547,0.308090094,0.184036291,0.222404984,2.697451758,24.5435502,-8.537585712,78.14300015,0.007457954,1.916787933,0.392363131,0.023882348,1118.422772,638.0812646,1725.14343,515.8966431,22.45145556,6.713732802999999,0.00248173,0.013964788999999998,2171.070205,1520.502045,0.598496303,0.74729047,-0.014249641,0.12217014,0.027397919,0.026986172000000003
1693,117.4538352,75903,925.6463415,0.373439034,0.28851803800000003,0.461854354,0.263366557,0.246646418,0.149996259,2.057705951,11.05381272,-2.7909531010000004,67.03813357,-0.000506209,2.586206905,0.607631385,0.08518420199999999,953.3757762,360.1430811,1296.117142,444.00070199999993,21.30272821,6.376628954,0.0014754929999999998,0.004203405,1835.627789,915.4885363,0.998189739,1.144605096,-0.028308031,0.075985912,0.04140363,0.012004968
1169,129.1992188,91882,957.1041667000003,0.389412381,0.29730621100000004,0.283720453,0.300670763,0.187090044,0.219842327,5.452598716000002,33.43867186,0.390107996,82.14190909999998,-0.00076069,2.584138417,0.6003122329999999,0.014862128999999996,553.4040545,422.63771860000014,951.8839622000003,443.5908617,24.75623901,7.007839193,0.00081929,0.006968974,961.9997385,1044.286899,1.055382509,1.155684105,0.015956401999999998,0.131030511,0.017150312,0.019176283
507,135.9991776,95407,944.6237624,0.288966051,0.312748603,0.44555205,0.286749523,0.241107745,0.158746303,3.278786396,35.68796647,-3.558656504,74.88313806,0.003181524,3.41341996,0.600914955,0.079966657,972.7042662,466.521254,1539.442856,443.151541,23.00391868,7.3867508860000015,0.001924688,0.032123934,1805.153947,1092.200911,0.797214874,1.146404354,0.021542373,0.074352467,0.038801244,0.025266807
1447,103.359375,71746,956.6133333,0.28169190000000005,0.300413299,0.452286693,0.2763426,0.243969845,0.154311529,1.558055468,13.15232879,-8.0358035,73.48448729,-0.002665815,3.217037148,0.466185808,0.01465386,1097.498027,548.4165774,1367.075246,337.0125066,22.53850722,6.95225307,0.0006644610000000001,0.001694445,2133.114879,1190.947359,0.674619638,0.8772956679999999,0.01890036,0.091213881,0.050490498,0.036677771
991,99.38401442,69280,949.0410958999997,0.333593647,0.311498019,0.394649235,0.288003336,0.229764761,0.17476123100000002,1.5844628719999998,17.87556123,-4.896561792,79.02563477,0.016963576,2.93042328,0.39880681,0.08924838199999999,945.4545825,631.1676623,1497.032432,566.4154085,24.27507313,6.770213215,0.002351279,0.032834232000000005,1811.107681,1566.614727,0.5665492870000001,0.8243248259999999,0.012363291,0.103203594,0.034255408,0.03097355
841,135.9991776,93710,946.5656566,0.270862606,0.295700205,0.437029584,0.272788622,0.248312894,0.14722105900000002,2.110576521,13.56702041,-7.985224575,59.14759551,0.009317306,2.5264813,0.628466427,0.05083591900000002,1321.907818,579.8998677,1591.979197,437.9705768,23.71074779,7.591923697,0.0032254590000000004,0.033206783,2352.349901,1321.182099,0.935417873,1.136293908,0.017148721999999998,0.08488547800000001,0.065573329,0.034484196
1126,151.99908090000002,108621,952.8157895,0.217545726,0.305018198,0.36706253,0.30488924,0.220666482,0.186117267,1.200658314,11.01798199,-14.31502899,89.42478645,0.001481972,1.819421143,0.265561879,0.009818311,819.6591543999997,219.6745873,954.614954,223.9577588,23.45089821,5.667230225,0.000187521,0.000379448,1397.797103,381.8265705,0.403517177,0.5521045689999999,0.021137322000000004,0.103327028,0.041404889,0.016677535
1800,135.9991776,92787,1054.397727,0.308991104,0.319140551,0.465092739,0.278895785,0.250468443,0.143523142,2.038650552,24.74758597,-4.609283894,86.66043873,0.01182068,2.288563911,0.34051615,0.069757409,695.4040686000003,394.44664710000006,1200.183912,441.828759,22.04372292,6.501625057999999,0.0006743,0.003082698,1135.6098,986.9266577,0.554571271,0.7824116940000001,0.003012848,0.07586564400000001,0.026915433,0.014683864
1193,143.5546875,94152,941.52,0.286585299,0.309864016,0.427966698,0.294362952,0.244579529,0.153343365,1.693269616,16.69566218,-9.386895167999999,69.69085376,-0.002483488,4.01966412,0.47265476,0.009171551,1327.405818,698.439874,1843.472703,525.2969262,23.61366734,8.302507044,0.002767357,0.007597078,2732.589032,1909.308327,0.631356238,0.8081898609999999,0.008533165,0.08058256400000001,0.048089404,0.039234137
1176,135.9991776,84184,895.5744681,0.288750491,0.290905205,0.533506633,0.246342094,0.260932287,0.123481476,0.68236191,4.825406031,-9.542996317,72.84468681,0.000267931,1.208932761,0.394610286,0.023737159,1195.4696210000004,326.7220604,1562.724462,365.5536594,21.02359548,5.910030629,0.001949373,0.004242775,2006.743421,1031.910425,0.5698410970000001,0.697259087,-0.003719884,0.069752988,0.060466755,0.014468641
