song_id,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,label
53,112.3471467,68638,891.4025974,0.391158757,0.285503176,0.483613863,0.260958103,0.246419113,0.150369391,2.465980873,13.15827454,-1.379349124,51.93295858,0.004217067,1.6918280959999998,0.942287326,0.114528075,1442.558794,268.583095,1804.1710870000002,283.32268789999995,21.93019995,6.624512349,0.0027683720000000003,0.030502447999999998,2735.360241,713.3906134,1.330156243,1.600535597,0.003008542,0.07137370400000001,0.075989744,0.01666852,0.4125,0.5125,angry
55,135.9991776,95773,948.2475248,0.270829394,0.299772544,0.468239621,0.272638831,0.260075791,0.125275361,3.9475315330000003,28.15799352,-3.756001447,60.08864251,0.008022948,3.1228340410000004,0.979763925,0.004520388,1304.779477,288.1157527,1257.219317,177.2924996,22.48594991,6.716893572,0.004893557,0.009942567,2486.629878,591.6144381,1.390135558,1.753467661,-0.016781934,0.073634803,0.07442765400000001,0.026792804,0.6,0.55,happy
56,92.28515625,66113,958.1594203,0.331728442,0.28460326199999997,0.42445895899999997,0.26836003199999997,0.24141585100000001,0.15827735199999998,14.21075154,56.51203620000001,3.762185543,30.38641781,0.012134717,2.241367634,2.602526426,0.054084337999999996,2036.3726579999998,627.3411378,2127.525998,372.297034,21.81474044,6.090006681,0.012927697,0.033400614,3900.421907,1288.690663,3.5475944060000004,3.727353043,0.026118053,0.07795546099999999,0.11343696699999999,0.054054744,0.675,0.6,happy
59,99.38401442,72217,962.8933332999999,0.36787938200000003,0.283791799,0.413349574,0.264036327,0.24016045100000002,0.160175813,28.93132721,125.7639506,5.501111086,33.07269946,0.012578681000000001,2.750234102,3.690180302,0.036324576000000004,1809.0061510000003,365.6534518,1858.988377,336.0977338,20.95503065,7.424292469,0.019573823,0.036235247000000005,3543.727008,926.4385806,5.26279034,5.590289994,-0.010549033999999999,0.078662202,0.089943671,0.020955608,0.5375,0.3875,relax
62,151.99908090000002,110595,961.6956522,0.401526204,0.283686253,0.636210574,0.21960293399999997,0.278602347,0.07559144,2.888942604,13.39833923,-0.9421000629999999,44.83901421,0.006317198,3.6136252189999998,1.391795874,0.014509758000000001,2004.310765,715.3955631,1697.1943,480.1549363,21.04112728,8.18178199,0.007020403000000001,0.034664582,3589.7713380000005,1475.484839,1.751445989,1.961543618,0.005978501999999999,0.046693047,0.132662066,0.043030664,0.65,0.3625,relax
65,172.265625,123650,951.1538462000001,0.401545235,0.30196296899999997,0.546540769,0.259159897,0.268789221,0.105288594,2.792423121,16.08908069,0.163990303,39.70390495,0.00905781,2.802174765,1.127172232,0.00930568,2101.0728,538.2839594999999,2171.454872,392.1936209,20.29113375,7.574476316,0.0068117,0.032142136,4247.890499,1131.80779,1.480481351,1.762500093,-0.007400879,0.056358335,0.101080511,0.04868013400000001,0.675,0.6,happy
67,117.4538352,76366,920.0722892000001,0.41145597,0.293398178,0.546753849,0.254616708,0.269936151,0.102312305,3.447287479,18.02992312,1.317498,33.77926104,0.013236861,2.291372605,1.3640468119999998,0.067074627,2234.772165,484.6645825,2255.001422,339.7980268,19.723674600000002,7.775626272999999,0.008607842,0.027297975,4627.88584,1056.7105060000001,1.791439522,2.03370316,-0.000636672,0.056946947000000005,0.10440992699999999,0.036364526,0.775,0.725,happy
69,117.4538352,81901,952.3372093,0.29294397899999997,0.300839036,0.462174481,0.273705212,0.252325884,0.140231884,0.336879142,2.314974964,-22.01521992,90.71195951,0.0038875140000000003,3.005426803,0.284247637,0.004818301,1246.865695,323.2798412,1048.3748859999998,134.6656446,23.82750929,8.405771177,0.011012808,0.028492438,2479.335892,612.6913022000001,0.394297413,0.5164968360000001,-0.006889773,0.086005335,0.083195478,0.04159688,0.275,0.3625,sad
71,117.4538352,79869,928.7093023,0.326710131,0.291606042,0.39267937,0.271866218,0.23666042399999998,0.16530328800000002,70.88173539,346.45806650000003,9.130600966,31.20829063,0.011215523,2.462742707,4.996850014,0.111222319,1809.166664,413.6896395,2063.609011,340.9315373,20.55658248,7.165250434,0.006455722,0.032952748,3705.5146210000003,1177.9119210000001,7.2715530379999995,7.686491074,0.014922697,0.08346411200000001,0.072897874,0.02390214,0.6125,0.3375,relax
76,198.76802880000002,139087,965.8819444000001,0.468463909,0.29767898600000003,0.434235287,0.28034079,0.24259565800000002,0.156463031,24.6501302,192.5713036,5.434730173999999,57.46397941,0.012939537,3.200804515,1.8064274790000001,0.10075535599999999,714.6758275000001,320.02059130000004,1034.839146,339.5834563,19.83362764,7.162316659,0.001667834,0.02696115,1386.427493,794.8740152,3.05827672,3.3604263619999997,0.000597434,0.082398316,0.02253871,0.013933158999999999,0.4125,0.275,sad
77,123.046875,85254,947.2666667000001,0.340846745,0.28807063,0.44355438399999997,0.263242395,0.237855263,0.16357936,19.03378537,84.97705193,1.569495656,29.70948192,0.011210481999999999,1.728080517,2.731698513,0.102099016,2022.194398,494.1800938999999,2192.53807,312.08272039999997,21.81823303,6.039479275,0.010206336,0.028931138999999998,4326.958423,1205.032923,3.73860687,4.067309727,0.000909855,0.079610229,0.08770512800000001,0.034129206,0.4,0.2375,sad
79,151.99908090000002,108680,953.3333332999998,0.381747665,0.30411901,0.552070162,0.260226285,0.269103625,0.10448240199999999,1.689160905,9.830066913,-2.007415549,40.06320577,0.016178729,3.270207042,0.9687875509999999,0.013469498,2567.668858,677.4888742,2428.61589,366.6491182,21.40209647,8.195712404,0.006117320999999999,0.032466955,5212.222812,1352.960993,1.139089244,1.3443268680000002,-0.008247147,0.05784299999999999,0.12351225199999999,0.049357744,0.5625,0.5625,happy
81,123.046875,87273,959.0439560000001,0.393959705,0.28959062,0.413487416,0.274469907,0.22929685800000002,0.175374697,32.09832733,154.7904041,9.045639025,28.46801622,0.011080187,2.3994203080000003,3.572769642,0.055829532,1981.826761,452.45110939999995,2207.634524,325.7198521,21.02076593,7.054592789,0.008486169,0.032808542,4229.159942,1097.867292,4.886974192,5.310416385,-0.006525793,0.07892218599999999,0.08691255199999999,0.033623713,0.6375,0.3625,relax
82,63.02400915,45576,969.7021277000001,0.247591046,0.316807401,0.35149198,0.298020713,0.217962458,0.189276783,5.937209508,42.39933122,-4.138106233999999,61.9716683,0.010689364,2.573784973,0.757792473,0.04530612,1600.443994,910.9756038999999,2400.173907,584.007835,24.70202945,7.238576496,0.003986153,0.025527036,3677.621353,2616.3045690000004,1.036197356,1.216616742,0.017916152,0.10603974,0.046850083,0.051029195,0.2375,0.3125,sad
83,129.1992188,89598,943.1368421,0.395973818,0.280084883,0.568091613,0.24340172100000002,0.273722156,0.091703405,0.664588314,5.473690256,-6.449478585,42.97931738,0.011186453,2.66508961,0.7074612379999999,0.0249903,2488.960215,511.6500749,2139.94127,350.43125319999996,19.94130427,7.162491654,0.0021523420000000002,0.008391321,4792.785984,1046.172233,0.858097818,0.9714391040000001,-0.012780066999999999,0.053438646,0.143180422,0.045680825999999994,0.6375,0.6,happy
91,117.4538352,84883,964.5795455,0.485813693,0.292827275,0.531221216,0.26202005300000003,0.261378606,0.122533905,0.881845833,9.75762986,-5.6237143,69.48373159,0.009760333000000001,4.452448528,0.474562645,0.015167803999999998,2383.7995149999997,1373.35976,2598.8214399999997,643.6282788,19.0732402,7.710710868,0.003737477,0.028898736,5205.715645,2530.647854,0.494292876,0.7970525359999999,-0.003612196,0.05128825,0.096624344,0.105003326,0.4375,0.5625,angry
93,89.10290948,64026,955.6119402999999,0.36697916399999997,0.297121011,0.555207197,0.259614668,0.269112499,0.104459543,5.556476481,35.07509983,-0.224550887,31.68718712,0.013152496999999999,2.242526596,1.562740922,0.036220033,2254.2509609999997,530.8916835,2449.005556,374.80406739999995,20.42586706,6.293363648,0.008336152,0.032707818,4895.40344,1247.1683039999998,2.00097032,2.2842943190000002,0.006177556999999999,0.05970591099999999,0.09549558699999999,0.036946948,0.775,0.625,happy
99,123.046875,82771,919.6777778,0.40963756700000004,0.277194727,0.45306123600000003,0.26449170699999996,0.248087542,0.147600491,3.533889732,14.02230078,1.304001769,36.87756065,0.01655329,2.0324377769999997,1.281889796,0.034098055,1844.692813,397.37322989999996,2097.917021,338.8679417,20.56479005,6.652195616,0.004405672,0.032362126,3669.207864,995.1898331,1.829106996,1.983126241,-0.00047364900000000003,0.064081718,0.08831095,0.025133157000000003,0.4125,0.3875,sad
101,161.49902340000003,115432,970.0168067,0.248564404,0.30030539,0.396363714,0.292489241,0.22863919300000002,0.176231248,0.443846956,5.102789948,-23.06685621,95.76024525,0.005416828,3.4982632369999997,0.20690135699999998,0.060010042,1214.2426,889.0823577,1551.022665,679.1527642000001,26.23878854,7.699397899,0.002538041,0.01059577,2184.832452,1979.7697269999999,0.26484292800000003,0.462693329,0.053463832999999995,0.08519656,0.056681880999999996,0.046224605999999994,0.3,0.225,sad
102,161.49902340000003,105270,907.5,0.324940206,0.29318115699999997,0.47817642,0.271014966,0.25299389699999997,0.13902309699999998,8.183971205,41.32176726,-0.289264264,53.05694672,0.007050953,2.273481847,1.5793721680000001,0.09467508599999999,1409.521582,468.4178761,1334.789237,231.0190266,22.65106884,7.654496501000001,0.001579151,0.032126546,2700.963695,632.5639861000001,2.3628632240000003,2.626659631,-0.028580348,0.079369043,0.07344972599999999,0.037818934,0.6875,0.55,happy
108,117.4538352,82310,957.0930232999999,0.39077205200000004,0.294912368,0.48322628,0.265052708,0.255452766,0.134451543,2.361340885,22.07364277,-6.157442705,35.45550921,0.007570676,2.2056461030000003,1.044520736,0.076009996,2831.573637,655.0952516,2543.361161,370.8809129,20.863351100000003,5.929666234,0.011750647,0.028673299,5564.219625,1396.618857,1.1998614140000001,1.5772400009999998,-0.027808985,0.068123581,0.148109212,0.05195272099999999,0.4375,0.4,sad
110,99.38401442,56836,861.1515152000001,0.347906072,0.284873697,0.51915236,0.259306411,0.254629763,0.136003739,39.36211587,165.296745,8.198591436000001,41.97957029,0.012535633000000001,2.888271365,3.2246201039999995,0.22386898100000002,1194.096757,323.4247315,1430.117676,273.730163,21.27272536,7.01901144,0.003937754,0.009923889,2251.48508,636.3528123,5.194685115,5.548621605,0.014251716000000001,0.055780667,0.06331095,0.022132178,0.425,0.225,sad
111,184.5703125,123050,932.1969697000001,0.340372389,0.297526295,0.557587908,0.249781497,0.269870883,0.10248433900000001,0.517946569,2.27854818,-19.44691858,88.12062324,0.008636679,1.8195420180000001,0.427104831,0.001817525,1303.794683,160.5739929,893.8815078,85.83877339,23.03321228,8.194265784,0.010269516,0.029513801,2398.171701,282.5345193,0.678698008,0.721321698,-0.00036957699999999995,0.066562152,0.096429506,0.022912857000000002,0.5375,0.5375,happy
117,117.4538352,86217,968.7303370999999,0.269673318,0.29677470699999997,0.476365011,0.267424772,0.25810837,0.129280326,0.577857659,4.426815126,-14.32901197,79.04411814,0.008946438000000001,3.87521219,0.314113975,0.025279408,1338.440277,610.2263929,1577.795795,545.7505949,23.49218575,7.973785355,0.0058132869999999994,0.032087404,2596.326306,1344.911048,0.434421427,0.575940888,-0.01494217,0.080913057,0.065920736,0.041184311,0.3625,0.5,sad
119,80.74951172,55016,932.4745763000001,0.352876044,0.292411519,0.5034396839999999,0.25841711100000003,0.256473747,0.132493587,2.018565825,11.89541567,-5.473259314,58.79984595,0.008113836999999999,2.1383394190000002,1.0495425459999999,0.068214104,1588.406883,353.91392189999993,1232.918332,188.7450146,23.20473841,7.433463037999999,0.021398529,0.056805089,2665.5687,404.6562579,1.387470349,1.689765728,-0.009023536,0.07340270900000001,0.13437017,0.047005487,0.4125,0.275,sad
122,83.35433468,60233,956.0793651,0.357666162,0.285924836,0.5353869929999999,0.257572877,0.257649334,0.130192757,29.27853313,110.541949,6.859818872000001,32.00113166,0.013175143,2.730690108,3.4210033419999997,0.080422543,1734.361334,455.3370783,1985.2557940000002,385.2941887,21.62065795,6.662757461,0.011854906,0.032536823,3507.976229,1193.9073210000001,4.872139836000001,5.269249857,0.008610619,0.06502913,0.08138725200000001,0.024854928,0.5625,0.45,relax
128,129.1992188,85678,921.2688172000001,0.244777406,0.294124716,0.421874407,0.279695084,0.232449065,0.17117466399999998,4.490181682,25.57336172,-7.596015651,83.12799745,0.006983186,1.254931448,0.654956222,0.027212668,564.9644490000001,108.27772250000001,517.0761414,105.6745261,25.04036143,6.078104154,0.014518618,0.033268496,900.1289379000001,188.1854397,1.14527756,1.2440265240000001,-0.026545766000000002,0.098374584,0.040109751,0.011713593999999999,0.325,0.375,sad
129,103.359375,70982,959.2162162000001,0.307223649,0.306149567,0.5248128479999999,0.255830569,0.264767439,0.115028415,8.314776455,111.4687797,1.753381923,59.77666186,0.006938726,4.155628641,0.9324977990000001,0.015137593999999999,1330.622784,838.3853074,1879.534399,740.4506928,21.91572668,7.746630661,0.020544644,0.035430718,2716.839024,2326.056368,1.27831834,1.5778240369999998,0.012866968000000001,0.060641317,0.053957215999999995,0.032584335,0.4,0.625,angry
130,99.38401442,67640,926.5753425,0.31803497,0.325654755,0.379015128,0.290253175,0.224402204,0.18159566100000002,1.480908685,15.28076084,-11.08372142,101.7197262,-0.004141894,2.974169243,0.332346916,0.007203264,937.6531958999999,837.8058575,1232.0942619999998,939.0839729,24.02636366,8.73207403,0.003096571,0.022974157999999998,1988.9409460000002,2296.3514809999997,0.444402456,0.7528490840000001,0.029705709,0.09409902199999999,0.050603304,0.051718084000000004,0.2875,0.4,sad
134,184.5703125,106718,853.7439999999999,0.37111873700000003,0.296959569,0.49852468299999997,0.26992656,0.25218590399999996,0.140483463,2.161603174,17.68376748,-4.23491819,58.70402706,0.012035922,3.384459653,0.7907423379999999,0.07946834700000001,1710.464089,801.679668,1847.437378,612.9477228999999,23.05073542,7.062000706,0.0010883660000000001,0.032083112999999996,3443.0604439999997,1743.939773,0.9884253690000001,1.254660586,-0.028579279,0.073390437,0.083040264,0.048526163,0.55,0.625,happy
136,123.046875,87908,955.5217391000001,0.428960919,0.290158796,0.505699605,0.264989997,0.259659485,0.126135979,8.196061185,63.40661242,5.120252176,32.63990458,0.012114228000000001,2.4936989069999997,1.6041944030000002,0.119079724,2513.679105,955.4071550000001,2764.130749,563.9167187,19.79097708,6.610907415,0.009957488,0.034063223999999996,5764.599421,2107.5395989999997,1.9047955769999998,2.125293391,0.010067045,0.058442287,0.104512575,0.06591095400000001,0.725,0.65,happy
137,95.703125,63855,925.4347826,0.1996072,0.29513837600000004,0.376256145,0.285158731,0.23834850600000002,0.16285982699999998,0.02343178,0.192565003,-18.43437155,120.7076983,0.005213471,3.251165022,0.048311114,0.001517765,938.6004436000001,181.90337030000003,1043.208386,195.124155,25.58693939,7.33943302,0.008548231,0.024869666000000002,1703.4761600000002,316.6827375,0.074098254,0.093524588,0.031453239,0.09099276199999999,0.052496275,0.020951212,0.4125,0.6,angry
138,95.703125,63349,904.9857142999999,0.330971819,0.312995345,0.44696603100000004,0.28711761,0.240843387,0.159147091,1.6601763630000002,15.59388131,-10.60034313,80.65394756,0.009629945,1.408050588,0.41033011700000005,0.073329188,721.6145071000001,263.8012561,841.5757039999999,217.27715730000003,23.55865049,6.8980587,0.038429674,0.04828505599999999,1180.104954,551.5628796,0.72149737,0.8192922709999999,0.018878398,0.080974037,0.039264252,0.018727345,0.35,0.175,sad
140,99.38401442,64097,915.6714286,0.391087876,0.272842452,0.412486632,0.28709246899999996,0.23028356600000002,0.17407703,3.892038566,18.84501858,-0.039579458,70.09550678,0.012265996999999999,2.088432483,0.7625039220000001,0.076320648,794.5465568,124.3237415,949.7737225999999,103.3823467,25.30058422,8.441714437,0.003066396,0.032209545,1622.118046,252.9874054,1.320002203,1.4670361930000002,0.02395805,0.054398700999999994,0.042344625,0.013635952,0.4,0.4375,sad
144,117.4538352,85172,956.9887640000001,0.24455161399999997,0.286721194,0.36928570899999996,0.280152574,0.21633373600000003,0.191136203,1.454069269,13.64780343,-8.498559506,59.45971725,0.01307599,1.701277563,0.491081506,0.013236666000000001,1589.883665,438.899118,1764.8989760000002,301.190525,25.939741100000003,7.511814885,0.015726909,0.039597776,3147.0609870000003,873.4405820000001,0.69722188,0.863895175,0.037622135,0.09389366699999999,0.083191296,0.033991539,0.3,0.4625,sad
146,40.37475586,16502,750.0909091,0.170066049,0.28793467,0.34901709399999997,0.2976749,0.206189055,0.20203813199999998,1.6143354030000001,23.88520191,-14.90060072,95.58462308,0.001232895,1.782386199,0.275728524,0.02315969,556.2949977000001,112.3963274,536.8711917999999,274.16686830000003,25.36395029,6.300020797999999,0.0016503029999999999,0.032128893,703.4587303,212.11115440000003,0.35431904200000003,0.6124031879999999,-0.005297367,0.09609483199999999,0.042542733,0.009287597,0.175,0.3125,sad
149,198.76802880000002,119562,892.2537312999999,0.386551332,0.299161561,0.453050496,0.278506097,0.236665734,0.165295685,1.412541649,21.236974800000002,-5.519899463,82.61147149,0.011720403999999999,1.7298115530000002,0.345515817,0.043696202,770.6090771,235.20756380000003,1073.057045,284.7692184,23.529590399999996,7.811260712,0.010968743000000001,0.032466802999999995,1286.805803,472.4342803,0.516563667,0.7649818690000001,0.006778315,0.077148911,0.043452,0.024636611,0.3,0.2625,sad
152,75.99954044,49454,915.8148148,0.300494743,0.29330823,0.462635487,0.269346982,0.24865839899999997,0.146636741,2.506788302,13.38886624,-5.766713711,49.30884824,0.013715515,3.0013100930000003,0.77430439,0.08444561099999999,1631.846575,546.1605366,2062.305116,524.859829,21.26248085,6.73492648,0.004899307,0.035009477000000004,3287.740707,1531.607474,1.140541527,1.291243607,0.003979966,0.085203783,0.062437864,0.024865155,0.425,0.575,angry
157,107.6660156,68148,908.64,0.304782232,0.330339996,0.422140515,0.310698768,0.22069551699999998,0.186082837,0.742323882,4.472876922,-17.57492772,77.34714913,0.010540596999999999,2.530943072,0.358743817,0.039534047,1594.507062,578.1940546,1577.236441,336.386873,27.42509463,9.221970235,0.024370924,0.040515747000000005,3010.649097,1102.1769689999999,0.491617264,0.626367321,0.024457327999999997,0.09576573699999999,0.109784794,0.060584890999999995,0.375,0.65,angry
158,172.265625,75171,759.3030302999999,0.19182176199999998,0.289161267,0.33839953,0.295379424,0.20739126,0.20080388100000002,0.800278898,8.012742231,-17.71299185,100.7360634,-0.001663025,2.235405947,0.31422260399999996,0.07321436,763.2850298999999,189.283376,696.854193,334.8550782,26.09442178,7.142968721,0.023528544,0.04453934,1119.432575,276.5652694,0.367246498,0.666279279,-0.019147556,0.120208694,0.054433422999999995,0.020080107,0.1375,0.325,sad
