song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
1417,89105.0,968.5326087,964.5,554.0073664,123.046875,123.046875,89131,979.4615385,0.239072115,0.296621809,0.384350869,0.286591344,0.226531703,0.17893216899999995,1.851850841,14.36120182,-7.373101977999999,87.95733687,-0.001252707,1.4638851519999998,0.343793124,0.017222198,591.8137989,97.15886609,1205.319915,165.4028153,22.21218849,4.93896679,9.53e-05,7.42e-05,606.6685537999998,245.0436021,0.596830564,0.648621302,-0.033161427,0.10535425,0.027076934,0.006046345
560,111873.0,964.4224138,959.5,559.2845823,151.99908090000002,151.99908090000002,111913,964.7672414,0.330162825,0.298924426,0.406797608,0.284532654,0.228309948,0.176657581,2.00901022,21.28320337,-2.712915409,77.90821199,0.012622305,1.863873222,0.437635958,0.08688330699999999,837.5116961,233.2351415,1526.4724609999994,288.1088086000001,23.84357906,7.133683039,0.001303418,0.031889226,1561.63981,690.3005688,0.61006472,0.863041154,-0.009769712,0.091135237,0.030581097,0.014860793999999997
226,70911.0,958.2567568,946.0,548.9636688999999,99.38401442,99.38401442,70957,946.0933333,0.323824089,0.311833521,0.531758592,0.25298315600000004,0.26800808600000003,0.107261359,5.6407286989999985,44.58705895,-5.65625394,73.24105592,0.001357047,2.774796844,0.980678439,0.26012930300000003,1439.137058,791.5651946,1689.067284,986.0617529,20.35627715,7.9759748089999984,0.006660497,0.013556931,3041.170906,2277.962979,1.229452758,2.019973084,0.0028161590000000004,0.058932213,0.07274459400000001,0.044590963
551,60709.0,963.6349206,964.0,547.4712227000001,86.1328125,86.1328125,60737,964.0793651,0.296395412,0.31072944,0.434132198,0.295055501,0.246418102,0.15037105,1.246471239,13.98760934,-4.7517990580000005,79.29819206,0.0131222,3.367774626,0.347716212,0.008640623,1128.884363,790.3322465,1664.011992,595.9286243,23.92330866,7.006460967000001,0.003623182,0.033749126000000004,2201.268022,1746.756532,0.48424771,0.624184073,0.008109395,0.08687987300000001,0.041680251,0.048400687000000005
852,109428.0,968.3893805,968.0,561.7847891,151.99908090000002,161.49902340000003,113260,968.034188,0.242306876,0.291388158,0.357860807,0.28164679600000003,0.216236249,0.191246484,1.389453368,11.26602016,-8.503672541,86.02929192,0.008910172,1.95758832,0.373303235,0.003929238,618.1990386,181.8729746,750.5439546,206.3085429,28.13526149,7.146383955,0.001049089,0.032082777,1020.99666,380.1657686,0.569546281,0.744369585,-0.022551979,0.105002358,0.037414268,0.012287168
869,81270.0,956.1176471,956.0,556.1049925,112.3471467,112.3471467,81292,956.3764706,0.281869823,0.302790859,0.474740443,0.279143701,0.250251212,0.143901579,2.868371512,43.18869563,-9.718471645,80.95161555,0.004404334,2.869969611,0.510085404,0.00677246,755.1806824,315.8118478,862.9663201,362.0591665,25.21427723,7.199837142000001,0.001201047,0.027311876,1291.5537539999998,710.4172373,0.6739968540000001,1.116654699,-0.00239631,0.083250903,0.044235009000000006,0.016356953
746,70361.0,977.2361111,988.5,559.9913068,95.703125,95.703125,70407,977.875,0.29038014300000003,0.308265348,0.364899636,0.295361262,0.221844761,0.184711222,7.043895012999999,46.96508808,-0.024254353,48.2919699,0.012792334,2.561726341,1.063851833,0.021748619,1494.140284,406.2295297,1778.743702,306.0759662,24.17006658,6.905516238,0.002271344,0.032145835,3260.305564,1000.413555,1.620049011,1.776878023,0.000237536,0.102176856,0.060639953,0.032044362
1368,101393.0,1024.171717,1024.0,526.9564228,143.5546875,143.5546875,97601,1006.195876,0.326366532,0.293142352,0.52737361,0.257316879,0.261312836,0.1226741,2.934769679,18.13149147,1.04899758,72.88629379,0.004495464,1.511889344,0.580243945,0.045898691,780.6183158,179.8455968,1523.205276,222.1751863,18.88554991,6.0884247160000005,0.000428942,0.000939938,1027.282677,409.08291160000016,1.015307185,1.114355621,-0.011566502,0.056973039,0.037434392,0.013317647
1951,108821.0,963.0176991,963.0,558.2328309,151.99908090000002,151.99908090000002,108854,963.3097345,0.374299222,0.288708413,0.455275966,0.264533416,0.244126381,0.15406376300000002,2.627218365,12.051065199999998,1.328881881,34.57492784,0.00029016700000000003,2.15762817,1.078835487,0.013744228999999998,2203.540775,631.8179402000002,2437.076285,403.803197,20.29377947,5.999941099999999,0.02041092,0.027060525,4767.07673,1397.200979,1.411944226,1.467410274,-0.010392661,0.07624926900000001,0.090912275,0.043084623
1965,106930.0,963.3333332999997,964.0,541.6659875,151.99908090000002,151.99908090000002,108669,996.9633028,0.22221503,0.295037565,0.434417695,0.282964201,0.230341068,0.17400093600000002,1.074929759,12.13537385,-12.98902735,75.49491090000002,-0.000486159,1.33175381,0.3693687020000001,0.024780957000000003,1193.969218,287.84709439999995,1292.371101,251.9212784,22.73123873,5.499752544,0.0010354989999999998,0.002372077,2184.05346,520.3729624,0.535666474,0.6918252890000001,0.009093115,0.06997682200000001,0.075068581,0.029195808
558,43241.0,920.0212766,926.0,530.573495,64.59960938,64.59960938,41348,898.8695652000001,0.304074115,0.32612854,0.437038443,0.318849834,0.237938697,0.163457975,3.134562385,26.87203242,-19.46201223,72.99816895,0.0008037560000000001,3.555390622,0.665076792,0.01369982,2079.402232,1021.309338,2372.982055,442.7741076,22.82779781,7.4498127689999984,0.023887828,0.050220128,3991.541414,2098.952602,0.738132927,1.221018093,0.006048833000000001,0.109163776,0.093915779,0.091988305
338,79392.0,956.5301205,957.0,552.6740327,112.3471467,112.3471467,79429,956.9759036,0.383000885,0.30459768,0.444675655,0.27881715,0.242848024,0.15607104300000002,1.135596872,14.11690574,-4.211637012,68.49716814,0.007425302,2.7170289430000003,0.498812854,0.050502575999999993,1640.839675,734.0416406,2187.412382,494.7344973,20.54588398,7.695058904,0.00730706,0.033747114,3846.779093,1836.7609760000007,0.5370992139999999,0.803417273,0.017306934,0.08035038,0.053248329,0.041341099
717,79825.0,973.4756098,979.5,553.5899959,112.3471467,112.3471467,79840,973.6585366,0.345507212,0.301287101,0.460502303,0.284581127,0.251453534,0.141790175,0.975144019,7.403839495,-4.936272048999999,70.66598341,0.003079468,4.365480368,0.615377545,0.024174996,1887.145064,860.4975727,2272.919731,650.3778057,21.96242079,6.4768008089999975,0.009419457,0.015807135,3989.048078,2126.905423,0.641060934,1.028544127,-0.005779776,0.08014439599999999,0.07379314,0.049702976
661,71579.0,929.5974026,930.0,541.0057075,107.6660156,107.6660156,71523,928.8701299,0.379528358,0.304995158,0.568358321,0.246894971,0.266604475,0.110704052,0.018738189,0.39464826,-14.48819496,85.9402493,0.012965169,1.229938776,0.117549121,0.037543867,3240.339225,376.9794884,2480.573044,219.0805239,20.10084649,6.17919024,0.026415074,0.033228286,5369.389067,454.1089888,0.124369402,0.184758809,0.006522283,0.048524912,0.23084886,0.056126477
1869,95871.0,968.3939394,969.0,559.3967677999998,129.1992188,129.1992188,95899,968.6767677,0.241960068,0.296674945,0.432619155,0.280788409,0.24289194,0.156002688,1.712993777,12.21600721,-15.712927300000002,74.85819073,-0.001455052,1.635783124,0.447383642,0.001899062,905.1376619,130.4270642,1006.629926,127.7825182,21.85342333,6.548557516,0.000114152,0.000121633,1668.078802,401.6450774,0.755388852,0.810671748,0.038209034,0.0944975,0.04722496,0.015073565
167,72250.0,950.6578947,953.0,554.5432343,103.359375,103.359375,72310,951.4473684,0.204448933,0.289182572,0.340452834,0.291116123,0.221191455,0.185493056,1.56140824,15.95150075,-14.65876668,77.82011022,0.004058834,3.125685945,0.397355735,0.07232393299999999,954.4636216,190.5320731,982.8796235,179.89637539999995,30.18326867,7.392702172999999,0.001063053,0.032090645,1800.9361030000002,492.0411189,0.584682229,0.8170421059999999,-0.018430021,0.118173433,0.056143283,0.015771137
544,63584.0,935.0588235,935.0,545.3441677000002,92.28515625,92.28515625,63606,935.3823529,0.383598111,0.279696172,0.489635909,0.26788622,0.251924332,0.140951993,10.40696978,55.61153673,3.275413716,45.37643366,0.014583152,3.590158925,1.779794455,0.069517948,1532.772116,757.5691847999999,1753.975059,668.2207161,23.76615092,6.48523352,0.010381474,0.042288125,3255.476225,1855.062268,2.409044513,2.669147999,-0.023896681,0.075517712,0.077196007,0.035445066000000004
1226,79121.0,1014.371795,1020.5,530.2932452,107.6660156,78.30255682,53004,963.7090909,0.306583649,0.290082551,0.492609038,0.259626625,0.253173531,0.13869569699999998,1.060626799,6.135030885,-22.93073597,77.57055770000002,-0.005176612,2.50246647,0.575356007,0.03590354,1336.068606,202.6235209,939.9581,135.0949538,25.75249668,9.9329191,0.000100279,0.0005870340000000001,2429.129756,321.2615293,0.8459070479999999,1.022096684,0.017689835,0.083204053,0.097422187,0.023075089
1182,45578.0,701.2,693.0,415.0419145,117.4538352,123.046875,36826,613.7666667000002,0.308016639,0.304810261,0.549237577,0.251921471,0.262250458,0.120656665,1.349223446,11.44251561,-4.222638853,83.67261515,0.003529855,1.733924199,0.379725873,0.021823101,680.3651812,314.9320319,871.9999002000003,402.68562210000016,23.69107688,7.352202565,0.000211094,0.001148244,1309.09764,834.3674171,0.6255837360000001,0.707129307,0.002081697,0.067643095,0.036764706,0.014342748
1671,68753.0,968.3521127,968.0,529.0792453,99.38401442,99.38401442,68763,968.4929577,0.331889586,0.295960824,0.460311042,0.270825909,0.249710776,0.144837364,1.564070363,11.56997793,-6.419473975,62.58186117,0.003390104,2.670450067,0.487027079,0.097733773,1582.704429,788.8632249,2200.289314,531.1859661999998,21.73866892,6.310274577,0.006860581,0.020395057,3495.956638,1940.202527,0.702603095,0.8677922770000001,0.000613292,0.08623251300000001,0.051186387,0.045855848
1822,72880.0,958.9473684,959.0,555.9012809,103.359375,103.359375,71015,946.8666667,0.291019164,0.292904241,0.503026199,0.256612145,0.254028659,0.137123206,1.363777966,7.42881489,-12.76309103,61.99953888,0.007199118000000002,2.731328507,0.60155046,0.074822582,1322.904736,176.3333955,1288.285375,205.1439215,22.86644544,8.510718373,0.0008324789999999999,0.000992156,2392.3522,435.943306,0.912175776,1.110215556,-0.006967051,0.073862387,0.078411972,0.015593536000000003
282,65623.0,924.2676056,926.0,545.7249206,99.38401442,184.5703125,136237,959.415493,0.36080713,0.294096026,0.5142682,0.264165001,0.25370929600000003,0.137713204,1.6393827069999998,9.264650119,0.188144083,47.20465563,0.012358034,1.828621675,0.825281024,0.023754084,1925.428577,317.6969339,2064.391064,301.0251024,22.85268118,6.658218477,0.006307844,0.032139406,3665.911286,607.9525757,1.0685792440000002,1.312551244,-0.001173827,0.071513997,0.111129792,0.042117973
109,53609.0,924.2931034,918.5,539.3101279,80.74951172,161.49902340000003,115767,964.725,0.272343082,0.308349874,0.375081475,0.28898302,0.226865324,0.178508986,42.94840535,312.4889375,0.3957394420000001,47.51401771,0.010129511,3.303046273,2.8666038510000003,0.314338565,1304.537594,674.0429209,1567.87774,585.3071057,23.2101012,6.605144932999999,0.005451513000000001,0.033839364,2578.212589,1604.294521,3.831070807,4.6335580510000005,-0.01600379,0.097174896,0.055313708,0.034105818
714,117028.0,975.2333333,978.5,562.2814351,161.49902340000003,161.49902340000003,117081,975.675,0.348874677,0.318087194,0.410412884,0.30742937600000003,0.23513777,0.167462122,5.585353265,55.58687179,0.790635973,51.89263114,0.011841276,4.178641248,1.068717718,0.066599615,2043.035637,1093.658458,2285.042818,563.1396432999999,22.03556276,7.320235737999999,0.014807198999999997,0.042106096,4315.770881,2083.215924,1.26178809,1.659416484,0.012654131,0.096524527,0.078274679,0.07816880400000001
163,69645.0,954.0410958999997,955.0,545.5767952000001,99.38401442,99.38401442,69679,967.7638889,0.307690674,0.310540639,0.410751595,0.28185599100000003,0.241698564,0.157845295,3.902123493,35.38161246,-5.060672132,75.14334496,0.00767658,2.506298664,0.612182319,0.065601483,734.9091666,272.3588633,1051.145194,301.3990518,25.25324408,7.237214804,0.0011017000000000002,0.032081373,1436.434385,736.7136731,0.905195119,1.183485195,0.001100617,0.08802156900000001,0.033539463,0.015846309
858,54038.0,831.3538462,831.0,449.1825886,107.6660156,112.3471467,16613,437.18421050000006,0.393495026,0.303564957,0.497803839,0.269021517,0.249371648,0.145420474,3.429442927,42.35958474,-1.681009705,64.5437522,0.009339449,3.108034929,1.028135896,0.072141372,1518.078408,1034.291141,1564.9400970000006,659.7060382999998,21.1595517,7.965402791,0.018189827,0.068700969,3049.843742,1964.407722,1.287291541,1.702852505,-0.020761029,0.075622438,0.083697595,0.083370025
1136,65581.0,936.8714286,934.5,545.3993274000002,99.38401442,95.703125,67510,964.4285714,0.228367038,0.290038625,0.423634475,0.275776933,0.240845736,0.159143535,1.690575827,9.994171142,-8.029619403,96.82338288,-0.000384069,1.299766714,0.367255241,0.004519965,473.8768449,48.62430349,418.4612276,60.30305991,25.99992297,5.144704212,1.54e-06,3.74e-05,703.7179669,69.18549240000002,0.668701626,0.706330048,0.017388958,0.104033828,0.036334877,0.00540871
2,99656.0,958.2307692,956.5,552.0244252,143.5546875,143.5546875,99666,958.3269231,0.385037186,0.306628839,0.432540577,0.27467613,0.233287009,0.17003089300000002,2.736471246,14.91092085,0.8319373729999999,44.23345223,0.011277802,2.147488094,0.940247655,0.017371979,1789.152236,483.3424964,2104.961488,363.95768,21.25856796,6.603732400000001,0.008220597,0.033091981,3775.948677,1138.819806,1.308245957,1.4876931919999998,-0.004305331,0.07344074099999999,0.067953103,0.026721188
1035,100728.0,932.6666667000003,935.5,535.711849,151.99908090000002,151.99908090000002,98638,921.8504673,0.329778092,0.292871365,0.519710115,0.253832336,0.257484324,0.130518797,1.65175363,9.840096455,-4.378483256,50.74821181,-0.0016102520000000002,1.962622081,0.741559863,0.057229653,1598.459162,394.4696583,1694.281957,379.24660710000006,21.99256344,6.436036524,0.00503033,0.010057311,3045.081587,915.542742,1.0902736000000002,1.174634987,0.023780511,0.058283471,0.094042515,0.035713257000000005
1770,107045.0,947.300885,948.0,552.2529382,151.99908090000002,107.6660156,73305,939.8076923,0.244586605,0.304846204,0.365372952,0.288995457,0.217155345,0.190202233,0.528247627,5.055101366000001,-12.89487517,75.80446449,0.003703417,2.849729708,0.396235228,0.062757634,2225.781541,1243.1275859999996,2119.614994,582.7903255,23.4251533,7.950418709,0.013377682,0.027382111,4327.773831,2240.352743,0.367250022,0.578510353,-0.010364966,0.097404617,0.133199749,0.12544730699999998
688,93009.0,1033.433333,1035.0,498.9177855,135.9991776,135.9991776,92016,1022.4,0.212789634,0.298073182,0.367250127,0.287670355,0.228697701,0.17542262,6.215769242,43.17783859,-7.864933371,66.17200771,0.011795104,1.6725511000000002,0.809835792,0.027452875,1129.085293,778.53979,1436.932489,602.4223162999998,25.43783059,7.593308202999999,0.050277289,0.207412302,2194.672716,1676.766923,1.272422695,1.46181304,0.011732916,0.097044819,0.051231797,0.052807741
1146,70652.0,929.6315789,936.0,496.7516811,112.3471467,112.3471467,67815,916.4189189,0.291997596,0.299702302,0.5137997129999999,0.261677415,0.24873008,0.146515121,1.007509486,6.635170793,-5.974323065,80.25344132,4.89e-05,1.673293429,0.391085744,0.038817707,925.738351,334.2372607,1235.789841,343.799898,22.20070172,6.245421789,0.000497309,0.000593625,1597.49034,804.2082263,0.6098805079999999,0.833074993,0.01353422,0.06693460400000001,0.050090652,0.018690563
31,115151.0,959.5916667,954.5,558.0260222999998,161.49902340000003,83.35433468,57115,951.9166667000003,0.373094255,0.302400425,0.425359316,0.289481004,0.240355677,0.159882713,4.0367066,31.8697364,1.6480671219999998,40.84228244,0.007814268000000001,2.862285303,1.089032054,0.011070831,2344.363968,712.5857469,2660.940343,519.0015074,21.40381918,8.403726282000001,0.012420335,0.027298015,5508.137861,1689.926327,1.308095331,1.665365929,-0.0030741490000000004,0.087973853,0.093344525,0.046935298
574,110592.0,961.6695652,962.0,557.0146782,151.99908090000002,151.99908090000002,110640,962.0869565,0.279292643,0.297093141,0.37408216,0.292158995,0.221161989,0.185528187,4.684696604,29.75960042,-2.455831308,53.64609577,0.011694013,2.017124449,0.860179067,0.048617337,1271.830177,414.2978111,1728.728081,331.6371089,26.31459212,7.197956773,0.001964572,0.032099772,2661.558266,1067.591956,1.263752322,1.458757151,-0.004337314,0.110619492,0.051273556,0.026313881
1456,123468.0,957.1162791000003,958.0,552.1063349,172.265625,86.1328125,62206,957.0153846,0.337894593,0.305869485,0.381155654,0.283798297,0.219747435,0.18720149100000005,2.736868105,16.38695467,-0.406870204,60.53624228,0.00017381799999999998,2.558331745,0.591377139,0.007262134,1474.653074,568.1043938999999,2277.0813510000007,381.0279412,22.44463247,6.9084169210000015,0.002393662,0.005114913,3527.117561,1673.002784,0.888850354,0.979863317,0.003102036,0.089528186,0.041104816,0.029357728
68,91734.0,955.5625,954.0,552.4948871,129.1992188,184.5703125,136848,970.5531915,0.298560883,0.282226143,0.4531111920000001,0.264988087,0.240035678,0.160362734,4.03874203,21.9071774,-2.898979734,44.64335557,0.009049244,2.397953565,1.02812624,0.018681604,1486.7758310000006,369.64470730000005,1884.002627,393.0489302,24.62259606,7.804507564,0.003096571,0.022974158,3098.629039,1087.419328,1.516183345,1.685629457,-0.002928068,0.088450396,0.066519704,0.020315231
1011,120404.0,963.232,964.0,551.3067406,172.265625,172.265625,120433,963.464,0.278686023,0.320509547,0.409413739,0.294419761,0.239938526,0.16050806,0.738336432,11.46142045,-13.80413315,89.39428722,-0.000298856,3.621907062,0.260083973,0.033638075,992.2092587,397.2368698,1444.666133,380.4065954,20.64286423,6.993209603,0.001442403,0.005609464000000001,1778.883688,1068.355599,0.327887428,0.536375215,0.020084102,0.091100423,0.032594159,0.016070295
1246,75076.0,1014.540541,1021.5,529.2714827,103.359375,103.359375,75107,1014.959459,0.288348658,0.295738538,0.420138741,0.265703638,0.238683553,0.162368393,1.396512126,9.236301177,-4.703214063,80.36065001,0.0028015270000000003,2.474116933,0.456026673,0.021971557000000003,989.7496006,708.7706435,1372.665388,657.5909902000002,23.69233117,6.733867377999999,0.001255046,0.00547549,1803.372429,1605.501499,0.666717136,0.833002166,0.002337658,0.090615689,0.044944803,0.039191677
1145,88330.0,960.1086957,955.0,559.7221061,123.046875,112.3471467,78890,950.4819277,0.280429178,0.290576019,0.484888369,0.260810763,0.250769265,0.142996885,0.518783374,4.002441948,-12.76001753,76.21486756,-0.0005095130000000001,1.276461694,0.335859269,0.014063933,1397.825852,325.0937904999999,1549.579373,303.4831281999999,23.72506838,7.919286657000001,0.00159066,0.00382902,2715.600246,834.9686669,0.474279372,0.610029437,0.022066747,0.082163298,0.07725073,0.018363449
203,67238.0,921.0684932,920.0,543.7264705,99.38401442,99.38401442,67311,922.0684932,0.160048256,0.284653379,0.35877322700000003,0.278910189,0.238426545,0.162745556,2.14873538,17.57350976,-10.46782148,85.92108212,0.007693509,2.571397242,0.416285664,0.003756267,823.0936546,98.6704898,607.0723075,106.5876404,25.80043311,9.349342146,0.00103734,0.032091338,1287.840941,214.5636225,0.650749056,0.820007467,0.017946951000000003,0.096732478,0.063541499,0.015652817
565,114255.0,968.2627119,969.0,548.7452317000002,161.49902340000003,161.49902340000003,114305,960.5462185,0.365551137,0.293962424,0.485049985,0.262214992,0.254387992,0.136455424,2.287419294,15.21045975,-2.578026701,64.18900732,0.006533704,2.4350284280000003,0.596251667,0.027528267,1043.3521859999996,381.7759711,1727.005775,440.3516216,21.76169749,6.201753087,0.001905474,0.0227801,1883.999959,1052.124041,0.926261761,1.0562947809999998,-0.008974006,0.068736873,0.034343203,0.014162695
148,85233.0,957.6741573,958.0,553.2412922999998,117.4538352,117.4538352,85253,957.8988764,0.19280425,0.27885263600000004,0.388646911,0.276807469,0.225774277,0.179886935,12.76094689,61.40272355,-1.569670689,26.60365502,0.009312965,2.6362613980000003,2.252542019,0.053343423,2584.303515,688.3019252,2701.609168,397.2411318,22.91985221,5.523245376,0.019873802,0.042368688,5635.971831,1609.782216,2.613975546,2.9495100560000003,0.012027982,0.09674777,0.125453296,0.043776154000000005
1032,100144.0,962.9230769,962.0,552.0369743,143.5546875,143.5546875,100175,963.2211538,0.275761505,0.29576302,0.441002433,0.273070749,0.240606735,0.159504647,1.009829395,5.770421142999999,-10.841361,69.83759007,-0.00116306,3.059232519,0.466378987,0.005547486999999999,1288.195336,632.0493634,1525.393737,518.1546649000002,24.0180273,6.581175329,0.001883242,0.006488265,2338.469193,1539.86472,0.689207907,0.841426047,0.026494647000000003,0.081408856,0.064676102,0.027972295
1455,87849.0,934.5638298,925.0,547.2286767,129.1992188,129.1992188,86776,923.1489362,0.321029103,0.297340044,0.456997836,0.273935627,0.243873773,0.154463316,0.849687583,7.1282019660000016,-6.02701829,58.18245492,-0.004962164,3.534643361,0.52135551,0.015183001000000003,1933.743854,718.5317008,2259.246805,397.8961765,21.71665978,6.605707494,0.012405652,0.019424254,4144.219385,1626.885719,0.618305477,0.7650716559999999,0.016728662,0.077968574,0.073065822,0.039863102
1108,59734.0,948.1587302000003,949.0,546.8040247,86.1328125,86.1328125,61643,963.171875,0.270521255,0.29806909600000003,0.476602156,0.262745018,0.250148902,0.14407935300000002,0.844200306,5.830827719,-14.26331464,65.32731633,0.000591934,1.310336808,0.4200297000000001,0.044236567,1313.566377,268.9873522,1534.035162,291.32493910000005,23.41494188,6.6595496610000025,0.00135495,0.002676939,2393.007752,760.4535651000001,0.61254855,0.70688849,-0.017994856,0.083502195,0.065353598,0.013376911000000002
1838,104527.0,941.6846847,941.0,544.7567104,151.99908090000002,151.99908090000002,106456,950.5,0.380505749,0.286536012,0.442470678,0.2537293,0.245742107,0.151473266,1.765104966,9.63476209,2.343574894,39.34894018,-0.001530968,1.738886598,0.858647585,0.013769394,2085.100765,456.8975864,2233.941245,324.2921075000001,20.54351975,6.554380084,0.014454898,0.017098024,4378.034638,1130.8982,1.172012981,1.219681032,0.012914247,0.074154097,0.097749472,0.030977749
