song_id,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
d1748,103.359375,69689,929.1866667000003,0.36309870299999997,0.306990469,0.53228762,0.265663327,0.270127458,0.101806139,2.1330644,12.20651351,-2.98762121,57.44919456,0.010930132,4.525065508,0.746786356,0.013127325,2185.722368,1186.331447,2530.578762,747.1692316000001,20.533680899999997,7.169540314,0.011345663,0.019759517,4838.82074,2623.46772,0.9280277379999999,1.110930142,0.009003745,0.06253251,0.082439663,0.072986888
d939,135.9991776,94786,967.2040816,0.365570713,0.320579242,0.480441567,0.28180774399999997,0.258485459,0.12852470900000001,2.649895315,24.14082811,-4.0509812389999995,51.43721082,0.01301027,4.34259777,1.396921039,0.349190056,3421.089774,1644.76081,3017.852865,553.4951836,19.55535482,6.80958581,0.047326058,0.065212719,6920.97783,2507.880462,0.9594180959999999,1.527310001,0.004918683,0.070683749,0.173043253,0.15625029199999999
d1387,60.09265988,41237,937.2045455,0.28118584,0.273608988,0.40779774399999996,0.265037904,0.22669165,0.17872948600000002,3.641944503,19.64075634,-0.546188921,38.66001489,-0.005654851999999999,1.5319448519999999,0.822693825,0.013427338,1908.030821,170.62223410000001,2472.504582,75.10639078,24.08847145,6.410059766,0.003391881,0.0032469359999999997,4509.917174,367.5470811,1.176005406,1.264387996,0.018540900000000003,0.08901538199999999,0.040014371,0.012329755
d1021,143.5546875,98073,934.0285713999999,0.31420852,0.28794413399999996,0.43875034,0.262270053,0.237012633,0.164797892,2.1788141640000003,15.46703288,-2.037500577,45.09777751,0.000245936,1.625494288,0.702691197,0.003595053,1647.819439,304.8008799,2218.911134,267.5411343,21.12220972,5.770602029,0.004945281,0.004658567,3563.939560000001,880.3017514000003,1.046713055,1.119748518,-0.015025015,0.076632133,0.059735592000000004,0.015435757
d1374,117.4538352,39818,652.7540984,0.451198155,0.28968880199999997,0.56190245,0.250859667,0.269380623,0.103766148,2.6901351680000003,13.20203671,-0.382308892,82.58085033,-0.0007905210000000001,2.999491595,0.600788653,0.040308394,535.3092872999998,213.88658340000003,859.0956380000001,308.3566947,21.25065536,6.963570216,0.000248745,0.000779961,924.4888542000001,466.25822350000004,1.002256663,1.153657323,0.002031246,0.053596479,0.023876902999999998,0.007486660999999999
d1503,78.30255682,54761,960.7192982,0.401233912,0.301814566,0.535884966,0.254469762,0.265218894,0.113983647,2.6855688110000004,21.10672769,1.154027685,53.27916369,-0.00168987,3.258647217,0.7988520259999999,0.006104069,1516.295686,557.3568432999998,2059.4043149999998,470.81978219999996,19.98255747,7.093555389,0.006736125999999999,0.011961784,3403.6516409999995,1500.5857839999999,1.0481190679999999,1.332595397,0.013192196000000002,0.048957125,0.047673433,0.024035215
d81,123.046875,87273,959.0439560000001,0.393959705,0.28959062,0.413487416,0.274469907,0.22929685800000002,0.175374697,32.09832733,154.7904041,9.045639025,28.46801622,0.011080187,2.3994203080000003,3.572769642,0.055829532,1981.826761,452.45110939999995,2207.634524,325.7198521,21.02076593,7.054592789,0.012529572,0.030921483,4229.159942,1097.867292,4.886974192,5.310416385,-0.006525793,0.07892218599999999,0.08691255199999999,0.033623713
p621,117.4538352,19366,461.0952381,0.252525911,0.305560165,0.400366436,0.286499525,0.24103471199999998,0.158857171,3.359028543,31.65973552,-10.10489565,48.35758816,0.014177295,3.1099680889999997,1.044308901,0.001208484,2348.452717,1236.604869,2453.578536,428.11085210000016,22.17150574,6.553263425,0.016884184,0.043242294,4785.403063000002,2095.914475,0.998512065,1.321886614,0.0018830079999999998,0.093690161,0.103096731,0.106406568
d782,117.4538352,82571,949.0919539999999,0.422205809,0.297628563,0.5145788570000001,0.26381578699999997,0.260727593,0.12391309699999999,20.21991885,104.2543072,4.685327723,33.592601,0.010378898000000001,2.5413131730000003,2.9758472439999997,0.240507677,1802.9493100000002,504.36339289999995,2047.66472,370.8461091,19.63611775,6.998881121,0.011224655,0.026276441,3698.3248630000003,1167.132008,4.029329682,4.435863394,0.002217807,0.06623896,0.072967231,0.033276835
d1772,95.703125,54730,868.7301587000003,0.22825046,0.304618377,0.35921867799999996,0.29307999,0.21310596399999998,0.194728481,0.914451447,7.539583617999999,-11.02046664,77.10673321,-0.000332767,2.198815591,0.350370735,0.05012941,1295.108468,556.6510546,1392.995587,379.49631039999997,26.48815066,8.793486896000001,0.00045342099999999997,0.001077321,2577.473303,1117.188799,0.48010794,0.577718586,0.009130606,0.097731944,0.06362496200000001,0.03910394
d1442,123.046875,75117,894.25,0.19570889800000002,0.292583463,0.39813358600000004,0.289924073,0.233557684,0.169658898,0.9798429820000001,10.72190392,-14.390329999999999,77.0231598,0.0006805839999999999,2.942241239,0.285804987,0.063753381,1572.162861,707.5885712,1990.712896,472.02482460000004,21.07664049,6.121403135,0.00556353,0.018375291000000002,2956.709899,1755.2428940000002,0.404181798,0.55222026,0.016412197,0.097279444,0.0617381,0.036198321
d1676,151.99908090000002,104986,954.4181818,0.460541627,0.300679723,0.44904834600000004,0.302602169,0.242341555,0.156856317,5.112341525,40.36819616,2.136747975,53.553855500000004,-0.0013644629999999998,3.8941375060000003,0.893871546,0.049548812000000005,1789.2134230000001,975.3379679999999,2296.814694,723.2011937000003,19.14333938,7.368566276,0.01324936,0.029010413,4030.7145159999995,2507.188542000001,1.176463789,1.3950744019999999,-0.0035901979999999997,0.08628115199999999,0.056853524,0.057964165
d1757,117.4538352,80093,953.4880952,0.27998323,0.31304125899999996,0.415562131,0.291747394,0.235477484,0.166984094,1.41763798,15.51662178,-7.798907252999999,90.14222995,-0.00929431,2.676680431,0.35679638399999997,0.05872701900000001,660.1549649,251.423429,1094.156366,398.24272,21.73498823,6.443675344,0.000288069,0.00179689,951.6331345000001,524.8815042,0.486250943,0.7413585840000001,0.000508006,0.09028952800000001,0.032962764,0.020031014
d59,99.38401442,72217,962.8933332999999,0.36787938200000003,0.283791799,0.413349574,0.264036327,0.24016045100000002,0.160175813,28.93132721,125.7639506,5.501111086,33.07269946,0.012578681000000001,2.750234102,3.690180302,0.036324576000000004,1809.0061510000005,365.6534518,1858.988377,336.0977338,20.95503065,7.424292469,0.010269516,0.029513801,3543.727008,926.4385806,5.26279034,5.590289994,-0.010549033999999999,0.078662202,0.089943671,0.020955608
p280,95.703125,49060,817.6666667000003,0.5283155829999999,0.277523368,0.34574726100000003,0.315147263,0.20359255399999998,0.204654355,23.90186471,231.7667716,6.612821871,54.31571612,0.016286135,4.518258868999999,1.815257788,0.016256621000000002,1314.359772,1014.0173070000001,1924.5689,878.6282379,22.19556073,8.440516648,0.0052331420000000005,0.036955491,2948.8467,2529.273729,2.226981319,2.9976824339999997,0.00928691,0.111920958,0.027199262000000002,0.024143901000000002
d1454,151.99908090000002,107523,968.6756757000003,0.327496938,0.281149379,0.472549948,0.246883305,0.250186051,0.14401483699999998,0.825613528,3.400417198,-9.413426552999999,48.55066028,0.001441368,2.4811872090000002,0.616987586,0.046888440999999996,2090.74121,344.3536017,1826.8537829999998,198.8116959,24.7316443,8.205794331,0.0043087559999999995,0.004834783,3972.37598,689.6265807999997,0.836256698,0.935101996,0.017655333,0.074985592,0.149505521,0.027731136
d43,112.3471467,78816,949.5903614,0.43386828299999997,0.27176364199999997,0.505103337,0.256478693,0.261215457,0.122881318,54.00818403,240.5698707,11.22267827,31.68448735,0.011030278999999999,1.945959336,4.751526833,0.062888078,1759.846432,441.22270499999996,1923.46515,338.830693,19.76451837,7.634774781,0.011012808,0.028492438,3560.343093,1048.662801,7.04528434,7.155740367000001,-0.007910420999999999,0.058218560999999995,0.07908469900000001,0.025702106000000002
d1642,143.5546875,103133,963.8598131000001,0.5560036420000001,0.279964134,0.421051416,0.300210574,0.22882487399999998,0.17599008600000002,8.772680938999999,99.06088086,4.1844165769999995,51.68670968,-0.001988732,3.252153786,1.046776175,0.087878413,1879.524586,980.4566543,2144.95831,564.803036,20.91784381,7.269022782,0.013270483000000001,0.02869354,3844.5711969999998,2006.340052,1.289105705,1.538830525,-0.016389133,0.08617352699999999,0.06946443299999999,0.063101308
d45,184.5703125,131543,960.1678832,0.351818626,0.29131087,0.573579149,0.235810347,0.271530439,0.098002826,25.66054825,118.4838886,4.445884532,47.97070282,0.010346629,1.956202125,3.048102617,0.069535039,1353.7115019999999,300.4911792,1246.92092,211.34327259999998,21.15072766,7.863432153,0.001667834,0.02696115,2569.018743,576.7389350999998,4.895267592,5.0083056710000005,-0.0031355940000000002,0.049590565999999996,0.074252208,0.028482922
d1538,172.265625,121336,970.688,0.477752712,0.31270794399999996,0.48123551200000003,0.293864128,0.252731249,0.139499997,3.4084219030000003,50.29086036,0.065655269,53.07055916,-0.004659946,4.494670692,1.04069674,0.052252985999999994,2729.2181140000002,1199.330694,2635.520756,487.3008762,20.27244248,9.63865517,0.043606509,0.07573396,5704.7377259999985,2041.714829,0.831640962,1.130927112,-0.017281663,0.058651603,0.09850053800000001,0.086649999
d1779,143.5546875,102369,974.9428571000001,0.272246951,0.289501633,0.450173418,0.26839796899999996,0.254006877,0.137163551,0.6517733179999999,6.2051241410000015,-14.19876271,85.73747596,-0.001981037,2.410549624,0.303371459,0.007258469,860.6260123,138.5057977,884.5243155999997,132.006829,23.34233395,6.049842337,8.62e-05,0.000112463,1402.208188,233.2318704,0.458599178,0.6054379320000001,-0.010297848,0.08063303,0.059743150999999994,0.019003349
d1437,103.359375,75097,962.7820513,0.30295945,0.310001752,0.478792324,0.28114379899999997,0.260326479,0.124753587,1.337559961,8.583881075,-5.616461742,64.79139269,0.0036510490000000004,4.958539551,0.591209829,0.011569065,1857.843602,950.6580844,2353.2241129999998,547.6087338,21.08068035,6.5894338910000005,0.01059527,0.021054227000000002,3869.237714,2245.50844,0.706057061,0.9112410670000001,-0.0014777770000000002,0.073766113,0.067083243,0.061240724
d1086,129.1992188,90227,959.8617021,0.323164562,0.300382167,0.5292957420000001,0.251535776,0.261332817,0.122631529,1.4559198819999999,14.29228551,-5.6157441079999995,64.59227337,0.0007199880000000001,3.053733652,0.658530831,0.14751340400000001,1803.825693,965.0740016000001,2157.788208,670.9742683,19.98443412,7.600028091,0.014311593999999999,0.029668147000000002,3969.548219,2149.153081,0.686492427,1.060408202,-0.00027242,0.054981246,0.070776594,0.055012045999999995
d845,135.9991776,94116,950.6666667000003,0.29273485,0.28350179600000003,0.45092862899999997,0.257758521,0.242461168,0.15667136199999998,1.421672527,7.733964082999999,-4.2824572739999995,70.94556793,0.008165853,2.501821969,0.551227748,0.027138452999999996,970.1145524,207.9936511,1009.3178019999999,217.35230389999998,27.4391743,9.577664757,0.000622788,0.02269974,1819.66666,456.94292699999994,0.843152565,0.983834757,0.015208687,0.084000954,0.061973965,0.017027607
d1799,117.4538352,86152,968.0,0.337674986,0.295663391,0.519745031,0.273550742,0.26215747,0.120858571,2.23510207,12.81907969,-0.505684288,66.12733936,0.002189607,3.737362006,0.666794538,0.01921726,1070.8122939999996,389.96238250000016,1525.116283,359.8755393,21.44775305,7.398197861,0.0015641329999999999,0.00337154,1903.5162670000002,1071.35635,0.994656662,1.243684718,-0.009332129,0.060974260999999995,0.044693103,0.016267933999999998
p706,135.9991776,47164,673.7714286,0.38893455200000004,0.286616329,0.470184926,0.259901962,0.250590766,0.14330946,13.58765357,56.23299397,6.264027182,31.89922473,0.021207945,2.27670171,2.404391766,0.044333283,1966.67437,508.5503405,2290.359112,388.4147102,19.73964334,6.236000617999999,0.014127518,0.02915757,4265.735341,1239.947485,3.2987143260000003,3.607079665,-0.011885992,0.074722918,0.077224156,0.030183382
d1523,89.10290948,60519,945.609375,0.44984183299999997,0.303543212,0.615224663,0.240295946,0.27674324899999997,0.082137125,4.321444493,60.66321267,-1.798438921,48.29292382,-0.0047375229999999996,4.411035826,1.0904619690000001,0.010948977,2716.080954,1110.253617,2940.215716,458.1790203,19.51533638,6.891459214,0.026300251,0.031952247,6267.284325,2042.380073,1.058721031,1.621912871,-2.55e-05,0.050166657999999996,0.108363164,0.078189092
d1478,107.6660156,77930,962.0987653999999,0.263443582,0.305394597,0.427655295,0.284633302,0.23834431,0.162865967,2.218706854,15.44876324,-6.483073934,69.49737185,0.0008389080000000001,2.747702617,0.504963398,0.053340133,1325.5456179999999,979.0124453,1855.368575,642.8382826000002,23.13745197,6.0847367860000015,0.005656963,0.019986703999999997,2422.168687000001,2012.861644,0.751222487,0.908542759,-0.00382549,0.090278376,0.049703907,0.059296773
d423,117.4538352,81866,951.9302326,0.49047397600000003,0.287925458,0.512592618,0.267811323,0.260935398,0.123474902,65.86802432,429.34928859999997,11.3880114,33.96872047,0.014187676000000001,2.6937375539999997,3.3822970389999996,0.004278259,1442.121195,654.0655542000002,2005.78737,509.49649500000004,18.88224322,7.455563711,0.005468791999999999,0.027737601,3273.529458,1604.516814,5.094584621,5.294389005,0.015778173,0.062097822999999996,0.035020407,0.024254493
d330,129.1992188,90713,944.9270832999997,0.557328442,0.240873432,0.7096620090000001,0.17766453699999998,0.284166472,0.050820761,6.037038394,14.86185427,3.4334695539999998,43.84687353,0.014641093,1.2770074790000001,2.21651268,0.034154132000000004,1836.474114,134.4420986,1533.109712,74.15913815,20.39535973,8.792210407,0.004053157,0.031517111,3550.8751429999998,232.1096237,3.289539162,3.313638744,-0.008394765,0.035523976,0.140460646,0.023251357
d1615,78.30255682,55729,960.8448276,0.35741591799999994,0.302976387,0.454778805,0.292881856,0.24411359300000002,0.15408402599999999,2.506650956,15.180549599999999,-1.126304508,55.35717678,0.001423757,3.068525587,0.6855525370000001,0.059844557,1574.389902,643.4397918,2177.360072,484.8006079,22.06610126,7.716421258,0.0073836380000000005,0.018533871,3453.234674000001,1734.18746,0.9802135259999999,1.178409337,-0.013487345,0.085270582,0.053479898,0.037198897
d1683,117.4538352,81485,970.0595238,0.297243775,0.287555501,0.461330258,0.261485662,0.25105669,0.142491656,1.9662503930000002,12.77801584,-7.01402347,52.94511956,-0.0017800670000000004,1.792821564,0.629420102,0.023964927999999996,1332.2968740000001,269.66657210000005,1691.534232,271.017423,24.05958079,6.928345752,0.001467209,0.001615999,2663.078341,622.8138207000002,1.002020156,1.07145043,0.005152379,0.08543548,0.064689707,0.018164239
d19,123.046875,88169,948.0537634,0.41493327799999996,0.281655062,0.556305139,0.257186767,0.265599833,0.113093156,12.32451521,79.91356551,4.795346864,39.01405794,0.010877945,2.193902275,2.017807961,0.175100893,1627.566933,630.67129,1986.028186,560.3322879,21.45158195,6.613704619,0.009114078000000001,0.034754265,3514.8680759999997,1646.6159810000001,2.808732942,3.083013052,-0.0035996659999999996,0.06756810099999999,0.06835031400000001,0.032520032000000004
p28,83.35433468,70055,1030.2205880000001,0.46715708,0.267129596,0.463470117,0.275831734,0.24742234,0.148712874,28.51876814,154.62558909999996,9.367662109,29.87349326,0.009568417,1.9686467580000002,2.8837287430000003,0.058401626,1761.365712,535.2417401,2244.5060670000007,321.4572197,19.67618675,7.252268097999999,0.008534524,0.015394498000000001,3871.8881090000004,1198.783168,4.207424884,4.475887241000001,0.016236433,0.068209785,0.058045358,0.03719561
d1765,112.3471467,79963,951.9404762,0.30926954100000004,0.302835252,0.434085799,0.292990417,0.24373599899999998,0.154680626,1.9397610719999998,12.88398695,-3.365262876,55.23906149,-0.007686878,2.342529615,0.775823057,0.083426237,1986.7519579999998,804.2159627,2233.8485100000007,543.8484812999999,21.59194513,7.02136369,0.01177871,0.017143402,4275.974144,1692.751539,0.9362308859999999,1.21401357,-0.002418416,0.08858822300000001,0.083283195,0.053091796
d691,112.3471467,77179,941.2073171,0.33818525899999996,0.30369976,0.45525850100000004,0.281947877,0.25141696399999997,0.141855009,8.309629701,51.68390924,1.603032485,48.81878605,0.011870991000000001,3.356772367,1.23663187,0.009926477,1484.531909,703.7212625,2105.109257,550.3247595,21.6770763,6.627882018999999,0.006269045,0.034072172000000005,3247.187062,1857.898582,1.777938258,2.0561521590000003,-0.001104097,0.082679086,0.049382315,0.036451989
d25,71.77734375,48424,931.2307691999999,0.44342034399999997,0.298179493,0.515626194,0.25622307899999996,0.264156925,0.11642359,4.414887933,24.10611875,3.731222218,32.42409258,0.015620078,1.9746079109999999,1.5980226990000002,0.144023493,2294.977779,441.92391169999996,2272.352006,293.3547059,19.50758727,8.055032909,0.015362638999999999,0.033300001,4743.772414,809.58732,1.9615075180000001,2.206979893,0.004353214,0.056489486,0.103786054,0.059624561
p462,117.4538352,22396,486.86956519999995,0.355757426,0.28350587,0.533601683,0.257356982,0.25722871399999997,0.131021838,6.3121106870000006,44.28975113,0.810257144,59.81190971,0.009441838000000001,2.701336412,1.271343112,0.001421879,1250.073345,424.5939188,1716.673055,457.0187602,21.95359421,6.882500237,0.003864612,0.013641297,2639.937447,1125.102446,1.562859217,2.424484067,0.023919289,0.058257595,0.050531454,0.017051455
d1466,107.6660156,78277,966.382716,0.33912227100000003,0.29644727600000004,0.462978258,0.267759236,0.245490696,0.151880386,2.0582080169999997,13.07572291,-2.344296372,54.04760096,-0.00011496700000000001,2.4821647430000002,0.66079402,0.070450455,1524.998474,508.43949360000005,2157.100687,440.2930013999999,21.44455793,6.434115325,0.004544053,0.0064688869999999996,3367.8129689999996,1448.942143,0.929028062,1.078280423,0.004090115,0.07763703400000001,0.047872978,0.023128448
p544,99.38401442,154698,1432.388889,0.352697544,0.3032959,0.442860514,0.289705625,0.24363224100000005,0.154844,12.25152511,69.0259438,3.094545885,43.2009806,0.005390839000000001,3.0953704539999998,1.89243865,0.073684104,1837.6291809999998,964.6288534,2296.893112,590.5522547999999,21.39829067,5.93284692,0.01328563,0.030831012999999997,3813.163869,2127.908596,2.342791374,2.9624266739999996,0.021317821,0.086186223,0.069317055,0.058338434
d1211,112.3471467,79172,953.8795181,0.352302154,0.285984475,0.49366831,0.261836073,0.254612197,0.136036621,2.005297952,9.316941375,0.711933897,44.35240654,-0.0017762370000000004,2.454030686,0.8260246520000001,0.010546848000000001,1826.1452420000005,576.1613707,2202.981444,493.6790712,20.86950505,5.855248324,0.009994443,0.01420834,3879.1598770000014,1564.808979,1.175629755,1.266246365,0.021529172000000003,0.06893683099999999,0.079525092,0.027788273999999998
d1312,107.6660156,76462,943.9753086000001,0.385383373,0.274522004,0.543442989,0.236769785,0.260280737,0.124848994,1.157651494,3.9288122519999997,-7.3248796710000015,40.97349404,-0.0024999889999999998,0.784459813,0.7843981390000001,0.011474445,1955.3840309999998,94.49374217,1964.1723149999998,55.82679263,21.64323084,7.463311946,0.007358903000000002,0.002131795,3897.0819899999997,180.20683180000003,1.140761979,1.1522897970000001,0.019349239,0.071847127,0.103006684,0.013102461000000001
d253,107.6660156,77225,965.3125,0.28290773399999997,0.29947819600000003,0.49239382200000004,0.26976319600000004,0.249477888,0.14523813800000002,40.73713121,229.9910445,2.957146765,30.36991335,0.010150183,1.912175084,3.9241704939999997,0.07830696599999999,2007.926811,425.20312249999995,2041.834177,282.58746349999996,21.95661513,6.399210125,0.010001652,0.033041276,4086.432838,811.1763971,5.373805977999999,5.830494659,0.0032012959999999997,0.071636723,0.099387749,0.031432344
