song_id,valence,arousal,label
d1722,0.5,0.2625,relax
d874,0.6625,0.425,relax
d1461,0.5375,0.4,relax
d1632,0.525,0.3,relax
p310,0.675,0.4,relax
d1791,0.5375,0.2875,relax
p600,0.65,0.4125,relax
d1714,0.6375,0.375,relax
d1746,0.5875,0.475,relax
d839,0.5875,0.425,relax
d938,0.7875,0.4,relax
d973,0.6875,0.45,relax
d122,0.5625,0.45,relax
d1531,0.5125,0.475,relax
d1331,0.5375,0.425,relax
d1631,0.5875,0.475,relax
p526,0.525,0.4625,relax
d980,0.6,0.4125,relax
d904,0.5875,0.4,relax
d1042,0.5,0.4125,relax
p548,0.55,0.45,relax
p1,0.575,0.4,relax
d454,0.5,0.475,relax
d1230,0.5375,0.3375,relax
d113,0.55,0.35,relax
d1816,0.5,0.4375,relax
d1208,0.65,0.45,relax
d317,0.6375,0.4125,relax
d358,0.575,0.4,relax
d1678,0.5125,0.4,relax
d1257,0.5,0.35,relax
d1941,0.525,0.425,relax
d1740,0.5375,0.4125,relax
d1717,0.625,0.475,relax
p170,0.6,0.3,relax
d1759,0.55,0.4625,relax
d293,0.6625,0.4,relax
p174,0.534090909,0.477272727,relax
d1288,0.525,0.3,relax
d1116,0.5875,0.25,relax
d1880,0.55,0.275,relax
p897,0.5625,0.3875,relax
d1997,0.5375,0.3625,relax
p508,0.5375,0.3625,relax
d1835,0.5375,0.275,relax
d92,0.6,0.4625,relax
d1278,0.5125,0.3875,relax
p235,0.7,0.45,relax
p518,0.5125,0.425,relax
p358,0.6875,0.3875,relax
d537,0.5,0.2,relax
d1637,0.5625,0.325,relax
d1610,0.675,0.3875,relax
d380,0.575,0.475,relax
p356,0.5625,0.475,relax
d1440,0.5125,0.4875,relax
d748,0.5125,0.425,relax
d1605,0.575,0.375,relax
d1541,0.525,0.45,relax
d1899,0.5,0.3875,relax
d1501,0.5,0.4875,relax
d1578,0.6125,0.475,relax
d1687,0.5125,0.4625,relax
p810,0.65,0.4125,relax
d1669,0.5625,0.4875,relax
d620,0.6,0.425,relax
p767,0.5125,0.475,relax
d1777,0.5375,0.425,relax
d1579,0.6,0.4875,relax
d1805,0.5875,0.4875,relax
d456,0.6375,0.1625,relax
d1758,0.55,0.25,relax
d1229,0.525,0.4125,relax
p683,0.7375,0.2375,relax
d71,0.6125,0.3375,relax
d1577,0.525,0.4625,relax
d654,0.5125,0.425,relax
d87,0.5375,0.2,relax
d568,0.55,0.2625,relax
p35,0.625,0.3375,relax
d1441,0.5,0.375,relax
d1554,0.6,0.4375,relax
d1537,0.6125,0.3,relax
p582,0.5,0.4125,relax
p354,0.5125,0.35,relax
d851,0.5,0.425,relax
d1310,0.5125,0.425,relax
d1285,0.5125,0.4875,relax
p351,0.55,0.275,relax
p230,0.7375,0.3625,relax
d1268,0.5375,0.3375,relax
p299,0.65,0.25,relax
p809,0.65,0.1875,relax
p918,0.6375,0.4,relax
d1233,0.5625,0.475,relax
d1524,0.575,0.425,relax
d374,0.75,0.4875,relax
d902,0.75,0.2875,relax
p461,0.6375,0.375,relax
d1133,0.5,0.175,relax
p148,0.5,0.4,relax
p953,0.55,0.3375,relax
p905,0.575,0.475,relax
d437,0.525,0.4125,relax
d1854,0.525,0.4375,relax
d987,0.6625,0.325,relax
p411,0.6375,0.175,relax
d1798,0.5875,0.375,relax
d243,0.775,0.3875,relax
d631,0.825,0.2625,relax
d1688,0.525,0.4625,relax
d300,0.725,0.4375,relax
d1073,0.525,0.35,relax
d462,0.6,0.45,relax
d1360,0.5625,0.2375,relax
d1279,0.575,0.4,relax
p715,0.525,0.325,relax
d1394,0.625,0.3875,relax
p931,0.5,0.4375,relax
d1826,0.5125,0.3375,relax
d1934,0.6,0.35,relax
d1003,0.5375,0.2875,relax
d1139,0.5125,0.1875,relax
d1329,0.5375,0.4,relax
d1603,0.55,0.3625,relax
d1953,0.5125,0.425,relax
d1927,0.575,0.45,relax
p979,0.5125,0.3625,relax
d1470,0.5125,0.275,relax
d1506,0.5,0.475,relax
d536,0.5125,0.4375,relax
d1591,0.6125,0.4625,relax
d1530,0.65,0.4,relax
d962,0.8,0.3,relax
d1037,0.5,0.425,relax
p869,0.5125,0.45,relax
p151,0.6125,0.325,relax
d1685,0.55,0.4375,relax
d1585,0.5,0.3625,relax
d328,0.525,0.4,relax
d1793,0.5125,0.4,relax
d1445,0.5125,0.325,relax
d617,0.6875,0.25,relax
p609,0.5125,0.4375,relax
d1327,0.5625,0.225,relax
d555,0.525,0.475,relax
d1355,0.6625,0.35,relax
d1898,0.5125,0.4,relax
d1081,0.5,0.3125,relax
p879,0.6375,0.4875,relax
d104,0.6375,0.2875,relax
d1516,0.575,0.4875,relax
d131,0.6375,0.4875,relax
d1725,0.525,0.425,relax
d1427,0.5,0.4875,relax
d936,0.55,0.4625,relax
d1690,0.55,0.45,relax
d1730,0.5375,0.3625,relax
d1084,0.5125,0.3,relax
p415,0.522727273,0.477272727,relax
d908,0.5625,0.4875,relax
d1039,0.6625,0.45,relax
d99,0.4125,0.3875,sad
d1313,0.4,0.25,sad
d513,0.2625,0.4,sad
d1129,0.3125,0.175,sad
d1237,0.3875,0.2875,sad
d1191,0.425,0.2,sad
d1707,0.3125,0.375,sad
d1023,0.2375,0.1625,sad
d8,0.275,0.475,sad
d1838,0.45,0.5,sad
d584,0.1875,0.175,sad
p418,0.375,0.425,sad
p439,0.2625,0.225,sad
d481,0.3,0.4625,sad
d1697,0.2875,0.225,sad
d201,0.3375,0.475,sad
p851,0.4125,0.4625,sad
d1860,0.3375,0.3125,sad
d1262,0.4375,0.475,sad
d1499,0.475,0.4375,sad
d220,0.3875,0.3,sad
d492,0.425,0.475,sad
d1819,0.3875,0.3875,sad
d1275,0.3125,0.225,sad
d1118,0.375,0.1125,sad
d1132,0.45,0.3,sad
d558,0.225,0.275,sad
d1966,0.325,0.5,sad
d823,0.475,0.475,sad
d730,0.3375,0.4375,sad
d506,0.2375,0.3875,sad
d1990,0.4,0.3875,sad
p284,0.4875,0.4625,sad
d1567,0.375,0.5,sad
d524,0.2875,0.375,sad
d717,0.4375,0.4875,sad
d50,0.325,0.475,sad
d1586,0.4125,0.5,sad
d661,0.15,0.225,sad
d1515,0.425,0.475,sad
d530,0.2875,0.3125,sad
d1173,0.4125,0.375,sad
d221,0.4125,0.3,sad
d1236,0.4375,0.4875,sad
d1022,0.2875,0.2875,sad
d1751,0.3875,0.4125,sad
d574,0.4375,0.475,sad
p227,0.425,0.475,sad
d1705,0.375,0.425,sad
d1125,0.4875,0.25,sad
d1174,0.325,0.2875,sad
p675,0.3,0.3125,sad
d1737,0.325,0.325,sad
p818,0.1375,0.275,sad
d1452,0.4,0.3625,sad
d643,0.3125,0.4,sad
d1995,0.4625,0.4625,sad
p595,0.4,0.3875,sad
d117,0.3625,0.5,sad
d1693,0.425,0.35,sad
d1731,0.4,0.325,sad
p516,0.4625,0.4,sad
d1744,0.4875,0.4125,sad
d1910,0.35,0.2875,sad
d1253,0.3875,0.25,sad
d1763,0.425,0.3125,sad
d698,0.3625,0.3375,sad
d1255,0.3,0.125,sad
d684,0.4125,0.4875,sad
p233,0.4875,0.4,sad
d1130,0.35,0.2625,sad
d1220,0.325,0.15,sad
d1111,0.275,0.2375,sad
d1172,0.3625,0.1875,sad
d1447,0.425,0.3875,sad
d1484,0.425,0.35,sad
d1768,0.3875,0.2625,sad
p251,0.465909091,0.4318181820000001,sad
p401,0.25,0.35,sad
d880,0.4875,0.35,sad
d1345,0.4375,0.2375,sad
d1359,0.325,0.3,sad
d1198,0.3125,0.1,sad
d166,0.2625,0.4,sad
d1434,0.3375,0.225,sad
d1126,0.3625,0.275,sad
d190,0.225,0.2625,sad
d194,0.2125,0.4625,sad
d198,0.1125,0.2875,sad
p936,0.45,0.4125,sad
d1604,0.4375,0.325,sad
d1024,0.275,0.2375,sad
d138,0.35,0.175,sad
p364,0.4,0.375,sad
d266,0.325,0.475,sad
d1269,0.3125,0.425,sad
d148,0.4625,0.5,sad
p789,0.125,0.35,sad
d171,0.1375,0.325,sad
d1760,0.4125,0.3875,sad
p946,0.4,0.425,sad
d1811,0.45,0.4625,sad
d1653,0.4125,0.2625,sad
p196,0.3625,0.4375,sad
d119,0.4125,0.275,sad
d1287,0.4375,0.4125,sad
d1189,0.475,0.275,sad
d1067,0.375,0.3,sad
d942,0.475,0.3875,sad
d1747,0.4125,0.2375,sad
p398,0.4375,0.4375,sad
d1121,0.3625,0.1625,sad
d460,0.35,0.35,sad
d735,0.4125,0.4875,sad
d608,0.2375,0.35,sad
d544,0.475,0.4375,sad
d1145,0.4625,0.175,sad
d383,0.4,0.325,sad
d232,0.1875,0.2125,sad
p591,0.35,0.25,sad
d449,0.325,0.35,sad
d1521,0.475,0.4875,sad
d54,0.2625,0.2875,sad
d1739,0.3375,0.225,sad
d324,0.2875,0.4625,sad
p783,0.45,0.475,sad
d1664,0.4,0.375,sad
p694,0.3375,0.3875,sad
d945,0.1625,0.225,sad
d1627,0.425,0.3625,sad
p913,0.275,0.35,sad
d1803,0.3875,0.325,sad
d461,0.475,0.425,sad
d1135,0.2625,0.2125,sad
d745,0.4,0.075,sad
d1416,0.425,0.2125,sad
d185,0.4875,0.45,sad
d1776,0.475,0.35,sad
d1706,0.4875,0.375,sad
d1155,0.4,0.4125,sad
d187,0.1875,0.3375,sad
d1209,0.425,0.2125,sad
d1026,0.3375,0.225,sad
d1801,0.3,0.225,sad
d244,0.4125,0.4,sad
p649,0.3125,0.4375,sad
d379,0.1125,0.2375,sad
p58,0.25,0.2625,sad
d482,0.1125,0.3125,sad
d1277,0.2375,0.15,sad
d808,0.2625,0.4125,sad
d1701,0.375,0.2625,sad
d1935,0.4625,0.425,sad
d18,0.475,0.3625,sad
d1153,0.3625,0.1875,sad
d167,0.2125,0.2875,sad
d1380,0.3875,0.4375,sad
d282,0.275,0.4,sad
d1138,0.425,0.3375,sad
d135,0.3375,0.3125,sad
d1800,0.3,0.2,sad
d1120,0.3,0.225,sad
d239,0.1625,0.2875,sad
d707,0.275,0.2625,sad
d1217,0.3625,0.2,sad
d794,0.1875,0.4,sad
d1733,0.35,0.2875,sad
d168,0.2875,0.3,sad
d711,0.2375,0.2625,sad
d1430,0.45,0.275,sad
d1354,0.45,0.125,sad
p355,0.325,0.45,sad
d1035,0.4125,0.4,sad
d1925,0.4875,0.4375,sad
d714,0.425,0.475,sad
p61,0.275,0.375,sad
d501,0.1875,0.425,sad
p698,0.2625,0.3625,sad
d1939,0.425,0.275,sad
d1107,0.25,0.275,sad
d737,0.3875,0.4875,sad
d238,0.25,0.45,sad
d422,0.225,0.3375,sad
d1463,0.2875,0.25,sad
p948,0.4,0.4875,sad
d186,0.3375,0.375,sad
d1952,0.3875,0.425,sad
d1455,0.3875,0.4,sad
p741,0.425,0.475,sad
d69,0.275,0.3625,sad
d952,0.4,0.3375,sad
d1193,0.425,0.3625,sad
d667,0.4,0.4875,sad
d518,0.3875,0.3,sad
p429,0.4,0.225,sad
d106,0.45,0.2875,sad
d1984,0.3375,0.2375,sad
d1593,0.4625,0.3125,sad
d1462,0.475,0.3625,sad
p435,0.35,0.275,sad
d1825,0.475,0.4375,sad
d1137,0.4125,0.4,sad
d622,0.4375,0.5,sad
d565,0.2625,0.25,sad
d47,0.425,0.425,sad
d1436,0.4625,0.35,sad
p479,0.3875,0.225,sad
p8,0.225,0.3875,sad
d747,0.325,0.4875,sad
d1783,0.4,0.2875,sad
d1774,0.4875,0.475,sad
d1781,0.4,0.2125,sad
d110,0.425,0.225,sad
d1599,0.325,0.3875,sad
d1467,0.375,0.4,sad
d1950,0.35,0.3,sad
d1646,0.4375,0.3375,sad
d70,0.425,0.325,sad
d118,0.4875,0.45,sad
d1696,0.35,0.2875,sad
d1248,0.3375,0.25,sad
d78,0.3,0.3625,sad
d490,0.3625,0.3375,sad
d638,0.275,0.425,sad
d1721,0.4,0.2375,sad
d594,0.4,0.2625,sad
d1062,0.3875,0.4125,sad
d749,0.4,0.4875,sad
d163,0.325,0.4375,sad
p257,0.3125,0.4125,sad
d1428,0.4625,0.3125,sad
d1012,0.4125,0.2375,sad
d1612,0.35,0.2625,sad
d704,0.3875,0.4,sad
d995,0.4625,0.175,sad
d95,0.2875,0.45,sad
d1014,0.4875,0.4375,sad
d805,0.15,0.3125,sad
d1332,0.1875,0.1625,sad
p56,0.275,0.4125,sad
d142,0.45,0.475,sad
d841,0.4,0.4625,sad
d746,0.3375,0.45,sad
d1917,0.3875,0.45,sad
d1368,0.3,0.2875,sad
d1555,0.425,0.2375,sad
d690,0.175,0.425,sad
d1200,0.275,0.325,sad
d1001,0.425,0.35,sad
d223,0.15,0.3125,sad
d1490,0.35,0.2625,sad
p801,0.2875,0.3375,sad
d1458,0.4,0.4625,sad
d1056,0.4,0.5,sad
d1833,0.4375,0.275,sad
d237,0.4,0.3625,sad
d128,0.325,0.375,sad
d1170,0.2625,0.1375,sad
d1421,0.4,0.275,sad
d451,0.4875,0.425,sad
p232,0.475,0.4125,sad
p934,0.3875,0.4875,sad
d1203,0.375,0.3,sad
d1101,0.3375,0.175,sad
d1165,0.3125,0.225,sad
d1218,0.3625,0.3875,sad
d1397,0.4125,0.2875,sad
p551,0.375,0.2875,sad
d1167,0.325,0.225,sad
d1419,0.3375,0.1875,sad
d1150,0.3875,0.1625,sad
d1429,0.25,0.1625,sad
d991,0.2625,0.3125,sad
d688,0.4125,0.5,sad
d153,0.3625,0.4375,sad
d375,0.1125,0.225,sad
p123,0.4875,0.3125,sad
d1648,0.3625,0.1875,sad
d1036,0.475,0.25,sad
d1948,0.375,0.7125,angry
d1364,0.4125,0.65,angry
d313,0.325,0.5375,angry
p796,0.375,0.6,angry
p589,0.4875,0.55,angry
d1989,0.5,0.5875,angry
p983,0.5,0.775,angry
p677,0.3625,0.5625,angry
d1223,0.45,0.575,angry
d357,0.475,0.6875,angry
d216,0.4375,0.5375,angry
d781,0.4875,0.6625,angry
d285,0.3125,0.5125,angry
p135,0.4,0.7375,angry
p952,0.4875,0.525,angry
d1058,0.375,0.6,angry
d420,0.4375,0.55,angry
d489,0.45,0.525,angry
p611,0.475,0.675,angry
p540,0.3875,0.5125,angry
d514,0.4125,0.6,angry
d1874,0.5,0.6625,angry
p434,0.3875,0.5125,angry
p321,0.4875,0.6875,angry
d956,0.4375,0.55,angry
d926,0.375,0.5625,angry
p749,0.4875,0.525,angry
d1651,0.475,0.625,angry
d807,0.475,0.6875,angry
d5,0.425,0.5375,angry
d1636,0.45,0.525,angry
d360,0.1875,0.5625,angry
d1919,0.4375,0.55,angry
p970,0.4875,0.7,angry
p237,0.3125,0.525,angry
d955,0.35,0.575,angry
p672,0.4625,0.55,angry
p372,0.175,0.825,angry
d1479,0.5,0.5125,angry
d152,0.425,0.575,angry
d157,0.375,0.65,angry
d700,0.475,0.575,angry
d1959,0.4625,0.6,angry
d53,0.4125,0.5125,angry
d686,0.3,0.5625,angry
d1057,0.4625,0.7625,angry
d441,0.45,0.5125,angry
d137,0.4125,0.6,angry
d1069,0.4125,0.575,angry
d145,0.2625,0.55,angry
d606,0.3875,0.575,angry
p367,0.3125,0.6125,angry
p524,0.275,0.5125,angry
d607,0.425,0.6375,angry
d647,0.25,0.6,angry
d1598,0.4125,0.5625,angry
d763,0.3125,0.5625,angry
p779,0.4125,0.75,angry
d453,0.45,0.575,angry
p697,0.4875,0.7,angry
d1999,0.45,0.55,angry
p989,0.3125,0.575,angry
p842,0.35,0.6,angry
d463,0.5,0.5875,angry
d1321,0.4375,0.5875,angry
d245,0.4,0.6375,angry
d1562,0.475,0.6625,angry
p31,0.4375,0.625,angry
p258,0.475,0.675,angry
p57,0.3625,0.525,angry
p249,0.45,0.5375,angry
d1320,0.35,0.6875,angry
d644,0.4125,0.575,angry
d349,0.45,0.6,angry
p673,0.2,0.5125,angry
d1991,0.5,0.625,angry
d1480,0.475,0.5375,angry
d789,0.3625,0.525,angry
d527,0.375,0.5875,angry
d1928,0.3375,0.575,angry
p522,0.4625,0.5375,angry
d127,0.25,0.5375,angry
d1616,0.475,0.5625,angry
d1968,0.45,0.6475,angry
d632,0.4,0.55,angry
d35,0.475,0.6875,angry
p500,0.425,0.7,angry
d1053,0.4375,0.6625,angry
d645,0.45,0.5875,angry
d17,0.425,0.625,angry
d605,0.425,0.625,angry
p503,0.488636364,0.613636364,angry
p6,0.35,0.5125,angry
d1907,0.4875,0.6875,angry
p532,0.3375,0.5375,angry
d177,0.475,0.575,angry
d362,0.375,0.6125,angry
d825,0.3875,0.5875,angry
p583,0.5,0.5125,angry
d1771,0.4875,0.5375,angry
p940,0.5,0.625,angry
d1519,0.5,0.575,angry
d308,0.4125,0.7,angry
p491,0.4375,0.575,angry
d496,0.4625,0.6125,angry
d668,0.5,0.5375,angry
d1276,0.475,0.5625,angry
d231,0.3875,0.575,angry
p911,0.3875,0.525,angry
p228,0.425,0.55,angry
d1510,0.3875,0.575,angry
d1641,0.45,0.5375,angry
d376,0.5,0.6125,angry
d288,0.3125,0.525,angry
d284,0.425,0.525,angry
d1902,0.425,0.7875,angry
d1903,0.275,0.7375,angry
d1270,0.45,0.5375,angry
d1151,0.5,0.575,angry
p943,0.4875,0.625,angry
p445,0.4625,0.5875,angry
d1993,0.3125,0.75,angry
p319,0.5,0.7375,angry
d1969,0.3375,0.5875,angry
d368,0.475,0.6375,angry
p494,0.4625,0.8,angry
d915,0.5,0.525,angry
d212,0.45,0.55,angry
d1590,0.4,0.65,angry
p780,0.4375,0.5125,angry
d672,0.425,0.6625,angry
p32,0.3875,0.575,angry
d1357,0.4375,0.625,angry
d1977,0.4625,0.525,angry
p966,0.45,0.575,angry
d1674,0.5,0.5375,angry
d1986,0.375,0.5125,angry
d1963,0.3625,0.5625,angry
d1967,0.4625,0.7375,angry
d1556,0.4625,0.6375,angry
d1372,0.475,0.525,angry
d1985,0.475,0.575,angry
d1227,0.4625,0.5875,angry
d150,0.5,0.55,angry
d323,0.4775,0.59125,angry
d298,0.375,0.55,angry
d1905,0.3375,0.6875,angry
d1512,0.35,0.525,angry
d52,0.45,0.5125,angry
d1911,0.4125,0.55,angry
d60,0.4125,0.675,angry
d857,0.4875,0.5375,angry
p185,0.475,0.6625,angry
d91,0.4375,0.5625,angry
d265,0.4375,0.675,angry
d925,0.4875,0.5875,angry
d597,0.475,0.675,angry
d985,0.3625,0.6375,angry
d999,0.3875,0.6125,angry
d1608,0.4375,0.75,angry
d712,0.3,0.5375,angry
d1788,0.325,0.625,angry
p729,0.4,0.525,angry
d1976,0.4875,0.55,angry
d1247,0.425,0.6625,angry
d129,0.4,0.625,angry
d1305,0.4625,0.65,angry
d356,0.45,0.575,angry
d1476,0.4375,0.5125,angry
d342,0.375,0.5125,angry
d1561,0.5,0.625,angry
d487,0.4375,0.5375,angry
p495,0.475,0.8375,angry
d598,0.375,0.575,angry
d1362,0.425,0.55,angry
d386,0.5,0.5625,angry
d1491,0.475,0.525,angry
p935,0.386363636,0.511363636,angry
d1547,0.375,0.6,angry
d1558,0.3,0.6125,angry
d1423,0.4,0.5625,angry
d1254,0.4625,0.65,angry
d1493,0.375,0.6375,angry
p929,0.3375,0.6,angry
d1435,0.325,0.5375,angry
d1333,0.4375,0.5875,angry
p962,0.2,0.6375,angry
d1644,0.5,0.6125,angry
d410,0.35,0.5125,angry
d348,0.5,0.5875,angry
d1296,0.5,0.6125,angry
d155,0.325,0.55,angry
d1059,0.4625,0.8125,angry
d520,0.375,0.5625,angry
d1235,0.4875,0.6,angry
p393,0.4625,0.5375,angry
d1472,0.5,0.525,angry
d819,0.375,0.5875,angry
d1840,0.475,0.55,angry
d1601,0.5,0.5375,angry
d41,0.4125,0.5125,angry
d312,0.45,0.6,angry
d1054,0.3375,0.6625,angry
d1273,0.475,0.575,angry
p52,0.4625,0.5875,angry
d1694,0.4375,0.6375,angry
p676,0.475,0.55,angry
d1334,0.35,0.85,angry
d979,0.2625,0.5625,angry
d49,0.3625,0.5375,angry
d210,0.4,0.5625,angry
d1782,0.4625,0.525,angry
d891,0.3,0.5625,angry
p959,0.45,0.8,angry
d1283,0.2875,0.525,angry
d1337,0.5,0.6875,angry
d1391,0.4125,0.5875,angry
p727,0.475,0.55,angry
d1881,0.5,0.525,angry
d1946,0.375,0.625,angry
d634,0.4625,0.6,angry
d983,0.475,0.6625,angry
d1055,0.3375,0.6625,angry
p957,0.3375,0.525,angry
p769,0.475,0.525,angry
d784,0.4625,0.5875,angry
d1571,0.425,0.7375,angry
p969,0.175,0.5125,angry
d1143,0.35,0.5125,angry
d1514,0.45,0.55,angry
d779,0.225,0.5375,angry
p521,0.375,0.5125,angry
d1750,0.4625,0.5375,angry
d1931,0.4625,0.5625,angry
p594,0.4375,0.5125,angry
p90,0.4875,0.65,angry
d658,0.425,0.5875,angry
d1048,0.5,0.7125,angry
p224,0.5,0.5875,angry
d1906,0.425,0.65,angry
d1958,0.475,0.5125,angry
d713,0.4875,0.6625,angry
d550,0.4,0.6125,angry
d344,0.45,0.525,angry
d435,0.4375,0.6125,angry
d799,0.3875,0.575,angry
d1996,0.3625,0.6125,angry
d114,0.475,0.5875,angry
d872,0.3,0.5625,angry
d1587,0.5,0.5625,angry
d681,0.4875,0.7,angry
d1932,0.475,0.625,angry
d208,0.475,0.6875,angry
d758,0.475,0.6125,angry
p857,0.2125,0.675,angry
d797,0.4875,0.55,angry
d833,0.5,0.6,angry
d436,0.4125,0.525,angry
p786,0.45,0.725,angry
d180,0.475,0.6125,angry
p222,0.35,0.6625,angry
p520,0.15,0.6625,angry
p585,0.4625,0.525,angry
p693,0.4,0.6,angry
d202,0.45,0.525,angry
d1964,0.325,0.7125,angry
d697,0.475,0.6,angry
p55,0.4,0.625,angry
p777,0.475,0.525,angry
d1549,0.4875,0.525,angry
d1588,0.4875,0.6,angry
d1947,0.5,0.8,angry
p564,0.475,0.9,angry
d859,0.325,0.5125,angry
d628,0.4875,0.725,angry
p213,0.3625,0.5625,angry
d1949,0.15,0.5125,angry
d623,0.35,0.6125,angry
d1921,0.425,0.6875,angry
p316,0.8625,0.8875,happy
p993,0.7625,0.8625,happy
p722,0.65,0.575,happy
d1912,0.55,0.5625,happy
d1743,0.725,0.6875,happy
p140,0.65,0.5625,happy
p220,0.675,0.6875,happy
d475,0.575,0.5,happy
d1124,0.55,0.5125,happy
d1122,0.725,0.55,happy
d1569,0.575,0.6,happy
d1987,0.6875,0.6625,happy
d179,0.525,0.625,happy
d804,0.7375,0.725,happy
d1471,0.7875,0.725,happy
d1508,0.6125,0.5375,happy
d467,0.5875,0.725,happy
d1282,0.725,0.675,happy
d1245,0.675,0.5375,happy
d415,0.625,0.525,happy
d1703,0.5375,0.7125,happy
d1520,0.5375,0.5375,happy
p239,0.6875,0.625,happy
d381,0.625,0.7125,happy
p636,0.75,0.7625,happy
d1252,0.525,0.5125,happy
d1633,0.6875,0.6625,happy
p144,0.825,0.8625,happy
d1294,0.6125,0.5625,happy
p883,0.725,0.8625,happy
p169,0.6,0.675,happy
d1160,0.675,0.55,happy
d1611,0.5875,0.65,happy
p161,0.7125,0.8625,happy
d1817,0.7,0.625,happy
d1682,0.6375,0.6,happy
d307,0.6375,0.725,happy
d1804,0.5875,0.6125,happy
p903,0.6,0.7625,happy
d111,0.5375,0.5375,happy
d1892,0.5125,0.6375,happy
d500,0.625,0.525,happy
d1325,0.6125,0.6,happy
d1401,0.6,0.5375,happy
p102,0.825,0.7375,happy
d136,0.725,0.65,happy
p643,0.5875,0.55,happy
p20,0.6375,0.55,happy
d810,0.6875,0.7,happy
p157,0.681818182,0.534090909,happy
p496,0.5375,0.6625,happy
d710,0.55,0.5125,happy
d1342,0.6875,0.675,happy
p552,0.8125,0.85,happy
d1298,0.7375,0.575,happy
d666,0.5375,0.5,happy
d1769,0.6125,0.5375,happy
d12,0.5625,0.6,happy
d871,0.675,0.625,happy
p752,0.7875,0.8375,happy
d1879,0.55,0.675,happy
d72,0.7125,0.575,happy
d1575,0.525,0.5125,happy
p89,0.75,0.6875,happy
p791,0.7125,0.7875,happy
p92,0.575,0.65,happy
