song_id,valence,arousal,label
p953,0.55,0.3375,relax
d611,0.5125,0.475,relax
d1927,0.575,0.45,relax
d406,0.5375,0.4125,relax
d1457,0.55,0.475,relax
p299,0.65,0.25,relax
d1773,0.55,0.3875,relax
d59,0.5375,0.3875,relax
p40,0.6625,0.375,relax
p354,0.5125,0.35,relax
d1229,0.525,0.4125,relax
d1073,0.525,0.35,relax
d1524,0.575,0.425,relax
p767,0.5125,0.475,relax
d374,0.75,0.4875,relax
d1606,0.575,0.4875,relax
d1748,0.55,0.3875,relax
d1233,0.5625,0.475,relax
d1614,0.7,0.45,relax
d1516,0.575,0.4875,relax
d1683,0.625,0.475,relax
d650,0.625,0.4,relax
d456,0.6375,0.1625,relax
d620,0.6,0.425,relax
d1393,0.65,0.3875,relax
d1289,0.5,0.425,relax
d1257,0.5,0.35,relax
p897,0.5625,0.3875,relax
d1461,0.5375,0.4,relax
p351,0.55,0.275,relax
p428,0.5625,0.4875,relax
d87,0.5375,0.2,relax
d1185,0.65,0.475,relax
d1329,0.5375,0.4,relax
d1740,0.5375,0.4125,relax
d631,0.825,0.2625,relax
p508,0.5375,0.3625,relax
d1445,0.5125,0.325,relax
d1363,0.5125,0.325,relax
d1603,0.55,0.3625,relax
d1427,0.5,0.4875,relax
d1446,0.6,0.275,relax
d253,0.7,0.1875,relax
d1077,0.675,0.475,relax
d358,0.575,0.4,relax
d782,0.775,0.4625,relax
d1281,0.55,0.4375,relax
d977,0.7875,0.3125,relax
d1618,0.6375,0.3625,relax
d1084,0.5125,0.3,relax
d1047,0.5375,0.425,relax
d1791,0.5375,0.2875,relax
d1719,0.5,0.2875,relax
d1466,0.6375,0.4375,relax
d911,0.7625,0.375,relax
p548,0.55,0.45,relax
d908,0.5625,0.4875,relax
d1758,0.55,0.25,relax
d1746,0.5875,0.475,relax
d1477,0.5125,0.4375,relax
d1576,0.55,0.3625,relax
d1953,0.5125,0.425,relax
d293,0.6625,0.4,relax
p544,0.625,0.45,relax
p587,0.6,0.3875,relax
d748,0.5125,0.425,relax
d555,0.525,0.475,relax
d1228,0.55,0.2875,relax
d1711,0.5,0.275,relax
d939,0.65,0.2125,relax
d1402,0.575,0.1875,relax
d103,0.575,0.2875,relax
d986,0.6,0.4375,relax
d1211,0.5625,0.4625,relax
d729,0.675,0.3125,relax
d1546,0.5375,0.425,relax
d1410,0.625,0.425,relax
d1717,0.625,0.475,relax
p609,0.5125,0.4375,relax
d81,0.6375,0.3625,relax
d1442,0.5375,0.225,relax
d874,0.6625,0.425,relax
d1530,0.65,0.4,relax
d1934,0.6,0.35,relax
d1133,0.5,0.175,relax
p310,0.675,0.4,relax
d1501,0.5,0.4875,relax
p463,0.5625,0.3,relax
d1632,0.525,0.3,relax
d113,0.55,0.35,relax
d1288,0.525,0.3,relax
d1997,0.5375,0.3625,relax
d1523,0.7375,0.475,relax
d1531,0.5125,0.475,relax
d962,0.8,0.3,relax
p706,0.6125,0.4,relax
d1437,0.5125,0.4375,relax
d1772,0.575,0.4125,relax
d1042,0.5,0.4125,relax
d1139,0.5125,0.1875,relax
p715,0.525,0.325,relax
d893,0.7875,0.2875,relax
p869,0.5125,0.45,relax
d1310,0.5125,0.425,relax
d1605,0.575,0.375,relax
d1883,0.575,0.4375,relax
d1230,0.5375,0.3375,relax
d1685,0.55,0.4375,relax
d1541,0.525,0.45,relax
d1268,0.5375,0.3375,relax
p355,0.325,0.45,sad
d407,0.4125,0.4375,sad
p936,0.45,0.4125,sad
d660,0.1375,0.225,sad
d1121,0.3625,0.1625,sad
p941,0.3,0.125,sad
d1709,0.375,0.35,sad
d109,0.425,0.4375,sad
d1462,0.475,0.3625,sad
d119,0.4125,0.275,sad
d1455,0.3875,0.4,sad
d698,0.3625,0.3375,sad
d735,0.4125,0.4875,sad
d214,0.325,0.3875,sad
d1485,0.4625,0.35,sad
d498,0.2375,0.225,sad
p649,0.3125,0.4375,sad
d106,0.45,0.2875,sad
d594,0.4,0.2625,sad
d1708,0.4,0.325,sad
d1648,0.3625,0.1875,sad
p525,0.275,0.2375,sad
d1909,0.4875,0.5,sad
d740,0.3375,0.375,sad
d229,0.475,0.475,sad
d1129,0.3125,0.175,sad
d1584,0.4875,0.45,sad
d582,0.2625,0.4875,sad
d1115,0.425,0.3625,sad
d222,0.35,0.4125,sad
d1202,0.3875,0.2125,sad
d1869,0.3875,0.3375,sad
p801,0.2875,0.3375,sad
d316,0.225,0.3125,sad
d194,0.2125,0.4625,sad
d1467,0.375,0.4,sad
d481,0.3,0.4625,sad
d1705,0.375,0.425,sad
d375,0.1125,0.225,sad
d225,0.3375,0.4,sad
p916,0.3375,0.2125,sad
d359,0.1875,0.3375,sad
d1264,0.45,0.325,sad
d324,0.2875,0.4625,sad
d201,0.3375,0.475,sad
d1565,0.45,0.4875,sad
p530,0.340909091,0.295454545,sad
d704,0.3875,0.4,sad
d1498,0.475,0.35,sad
d146,0.175,0.3125,sad
p612,0.375,0.4625,sad
d1237,0.3875,0.2875,sad
d135,0.3375,0.3125,sad
d186,0.3375,0.375,sad
d1027,0.45,0.35,sad
d1917,0.3875,0.45,sad
d164,0.3875,0.2375,sad
p175,0.45,0.475,sad
d525,0.4125,0.475,sad
d1897,0.4,0.35,sad
d1043,0.4875,0.5,sad
d1377,0.3375,0.2625,sad
p550,0.375,0.4375,sad
d1380,0.3875,0.4375,sad
d329,0.2875,0.4,sad
d1132,0.45,0.3,sad
d688,0.4125,0.5,sad
p350,0.375,0.2625,sad
d663,0.2875,0.4125,sad
d1056,0.4,0.5,sad
d1190,0.3125,0.15,sad
d449,0.325,0.35,sad
d118,0.4875,0.45,sad
d1199,0.4375,0.3125,sad
d808,0.2625,0.4125,sad
d1438,0.325,0.2375,sad
d367,0.2625,0.2125,sad
p432,0.4,0.375,sad
d1112,0.2625,0.1625,sad
d829,0.1625,0.4375,sad
d1173,0.4125,0.375,sad
p366,0.2875,0.2625,sad
d1521,0.475,0.4875,sad
d209,0.2625,0.45,sad
d237,0.4,0.3625,sad
d1983,0.2375,0.3,sad
d1754,0.4,0.175,sad
d1017,0.3875,0.35,sad
p267,0.35,0.275,sad
p531,0.3,0.225,sad
d974,0.3875,0.4,sad
p229,0.4,0.45,sad
d1627,0.425,0.3625,sad
d1990,0.4,0.3875,sad
d1149,0.375,0.2,sad
p519,0.2625,0.35,sad
d614,0.4125,0.3375,sad
d1118,0.375,0.1125,sad
d232,0.1875,0.2125,sad
d1763,0.425,0.3125,sad
d1786,0.4,0.2625,sad
d1432,0.3375,0.2,sad
d1117,0.4,0.3,sad
d1302,0.425,0.35,sad
d1406,0.3625,0.3375,sad
d880,0.4875,0.35,sad
p551,0.375,0.2875,sad
d1207,0.4625,0.3,sad
d77,0.4,0.2375,sad
d451,0.4875,0.425,sad
p465,0.425,0.3375,sad
d1220,0.325,0.15,sad
d154,0.4,0.3875,sad
d1487,0.4125,0.175,sad
p674,0.25,0.3875,sad
d1822,0.4625,0.3125,sad
d494,0.3375,0.3875,sad
d233,0.4625,0.4375,sad
d689,0.35,0.45,sad
d1843,0.4875,0.4625,sad
d1995,0.4625,0.4625,sad
d699,0.3375,0.4375,sad
d1131,0.4375,0.3,sad
p741,0.425,0.475,sad
d521,0.35,0.45,sad
d218,0.2375,0.375,sad
d1114,0.3,0.2875,sad
d991,0.2625,0.3125,sad
d1144,0.3375,0.45,sad
p506,0.375,0.275,sad
d1271,0.45,0.4625,sad
d1723,0.4125,0.3,sad
d1851,0.45,0.2875,sad
d140,0.4,0.4375,sad
d1350,0.375,0.2,sad
p446,0.4875,0.425,sad
d1800,0.3,0.2,sad
d1950,0.35,0.3,sad
d854,0.2375,0.35,sad
d133,0.225,0.15,sad
d1389,0.4,0.2875,sad
d1368,0.3,0.2875,sad
d219,0.175,0.35,sad
d1006,0.45,0.425,sad
d1847,0.275,0.2,sad
d1138,0.425,0.3375,sad
d1434,0.3375,0.225,sad
p512,0.425,0.3125,sad
d1973,0.4125,0.4125,sad
d172,0.35,0.5,sad
p736,0.4125,0.4875,sad
d730,0.3375,0.4375,sad
d184,0.325,0.3,sad
d1774,0.4875,0.475,sad
d1004,0.35,0.4625,sad
d1222,0.3875,0.275,sad
d608,0.2375,0.35,sad
d1241,0.3875,0.3375,sad
d31,0.4625,0.35,sad
d1548,0.45,0.3375,sad
d138,0.35,0.175,sad
p595,0.4,0.3875,sad
d116,0.425,0.3625,sad
d290,0.1375,0.3625,sad
d1573,0.4875,0.325,sad
d1811,0.45,0.4625,sad
d504,0.475,0.375,sad
p534,0.2875,0.1625,sad
d1837,0.4,0.2375,sad
d1169,0.3625,0.225,sad
d195,0.4,0.2125,sad
d826,0.375,0.4625,sad
p750,0.2625,0.4,sad
d1192,0.3375,0.2375,sad
d101,0.3,0.225,sad
d1418,0.4125,0.35,sad
d1820,0.4375,0.425,sad
p275,0.4125,0.3375,sad
d181,0.3375,0.1875,sad
d1219,0.4125,0.15,sad
d247,0.3625,0.4375,sad
p419,0.225,0.0875,sad
d1194,0.3,0.1875,sad
d1951,0.45,0.375,sad
d490,0.3625,0.3375,sad
d1182,0.2125,0.15,sad
d1301,0.425,0.225,sad
p864,0.409090909,0.488636364,sad
d1860,0.3375,0.3125,sad
d78,0.3,0.3625,sad
d968,0.35,0.275,sad
d1102,0.1625,0.4375,sad
d1111,0.275,0.2375,sad
d117,0.3625,0.5,sad
d1430,0.45,0.275,sad
d1141,0.4375,0.325,sad
d995,0.4625,0.175,sad
d897,0.4875,0.4125,sad
d580,0.175,0.425,sad
d1428,0.4625,0.3125,sad
d22,0.375,0.475,sad
p851,0.4125,0.4625,sad
d850,0.325,0.2625,sad
d1103,0.325,0.3125,sad
d1490,0.35,0.2625,sad
d1180,0.2875,0.2,sad
d1186,0.3375,0.1125,sad
d1599,0.325,0.3875,sad
p516,0.4625,0.4,sad
d1246,0.4375,0.2625,sad
d1468,0.3375,0.125,sad
d1770,0.4375,0.2375,sad
d1456,0.4125,0.15,sad
p56,0.275,0.4125,sad
d167,0.2125,0.2875,sad
d1419,0.3375,0.1875,sad
d616,0.3125,0.5,sad
d1809,0.375,0.3875,sad
d1447,0.425,0.3875,sad
p698,0.2625,0.3625,sad
d844,0.35,0.3,sad
d173,0.45,0.15,sad
d1170,0.2625,0.1375,sad
d811,0.3875,0.4875,sad
d280,0.4,0.2875,sad
d1488,0.4875,0.3625,sad
p4,0.2875,0.2625,sad
d1212,0.3125,0.2125,sad
d1328,0.425,0.2125,sad
d736,0.2125,0.3375,sad
d47,0.425,0.425,sad
d967,0.225,0.425,sad
p397,0.3375,0.45,sad
d369,0.2375,0.3,sad
d1128,0.3375,0.2125,sad
d1672,0.425,0.2,sad
d482,0.1125,0.3125,sad
p260,0.3,0.4625,sad
d226,0.4875,0.5,sad
d383,0.4,0.325,sad
d158,0.1375,0.325,sad
d1174,0.325,0.2875,sad
d600,0.3125,0.375,sad
d1810,0.3875,0.375,sad
d1183,0.3375,0.275,sad
d1020,0.3,0.1875,sad
p656,0.4125,0.4875,sad
p232,0.475,0.4125,sad
p579,0.225,0.2625,sad
d1825,0.475,0.4375,sad
d485,0.2,0.3375,sad
d82,0.2375,0.3125,sad
d1460,0.475,0.3625,sad
d203,0.3125,0.475,sad
d685,0.4375,0.325,sad
d1154,0.3625,0.425,sad
d1664,0.4,0.375,sad
d1728,0.2625,0.4625,sad
d1336,0.325,0.2125,sad
p63,0.4625,0.375,sad
d89,0.4375,0.475,sad
d1240,0.2125,0.2,sad
d1778,0.425,0.275,sad
d1957,0.475,0.475,sad
p517,0.425,0.2625,sad
d176,0.175,0.3625,sad
d1417,0.45,0.175,sad
p694,0.3375,0.3875,sad
d159,0.35,0.2625,sad
d162,0.3375,0.45,sad
d625,0.2625,0.425,sad
d1414,0.3375,0.375,sad
p9,0.2875,0.45,sad
d108,0.4375,0.4,sad
d1416,0.425,0.2125,sad
d1469,0.2625,0.275,sad
d392,0.3,0.475,sad
d1029,0.3625,0.4375,sad
d340,0.35,0.45,sad
d1999,0.45,0.55,angry
d647,0.25,0.6,angry
p495,0.475,0.8375,angry
d529,0.4625,0.6,angry
d152,0.425,0.575,angry
d825,0.3875,0.5875,angry
d520,0.375,0.5625,angry
d288,0.3125,0.525,angry
d1493,0.375,0.6375,angry
d1480,0.475,0.5375,angry
d1958,0.475,0.5125,angry
p540,0.3875,0.5125,angry
d1510,0.3875,0.575,angry
d1547,0.375,0.6,angry
d1750,0.4625,0.5375,angry
d208,0.475,0.6875,angry
d1598,0.4125,0.5625,angry
p521,0.375,0.5125,angry
p564,0.475,0.9,angry
d137,0.4125,0.6,angry
d1991,0.5,0.625,angry
d145,0.2625,0.55,angry
d410,0.35,0.5125,angry
d127,0.25,0.5375,angry
d1321,0.4375,0.5875,angry
d348,0.5,0.5875,angry
d1556,0.4625,0.6375,angry
d265,0.4375,0.675,angry
d1616,0.475,0.5625,angry
d155,0.325,0.55,angry
d1254,0.4625,0.65,angry
p399,0.45,0.6125,angry
d983,0.475,0.6625,angry
d441,0.45,0.5125,angry
p676,0.475,0.55,angry
d632,0.4,0.55,angry
p135,0.4,0.7375,angry
d157,0.375,0.65,angry
p970,0.4875,0.7,angry
p367,0.3125,0.6125,angry
d231,0.3875,0.575,angry
d52,0.45,0.5125,angry
d1357,0.4375,0.625,angry
d342,0.375,0.5125,angry
p857,0.2125,0.675,angry
p372,0.175,0.825,angry
d114,0.475,0.5875,angry
d1223,0.45,0.575,angry
p393,0.4625,0.5375,angry
d49,0.3625,0.5375,angry
d1143,0.35,0.5125,angry
d1949,0.15,0.5125,angry
p727,0.475,0.55,angry
d1947,0.5,0.8,angry
d1874,0.5,0.6625,angry
d1069,0.4125,0.575,angry
d1906,0.425,0.65,angry
d1840,0.475,0.55,angry
d1964,0.325,0.7125,angry
d985,0.3625,0.6375,angry
d60,0.4125,0.675,angry
d436,0.4125,0.525,angry
d177,0.475,0.575,angry
d999,0.3875,0.6125,angry
d1788,0.325,0.625,angry
p672,0.4625,0.55,angry
d41,0.4125,0.5125,angry
p185,0.475,0.6625,angry
d514,0.4125,0.6,angry
d956,0.4375,0.55,angry
p410,0.45,0.7,angry
p983,0.5,0.775,angry
d1519,0.5,0.575,angry
d713,0.4875,0.6625,angry
d789,0.3625,0.525,angry
p673,0.2,0.5125,angry
d1694,0.4375,0.6375,angry
d779,0.225,0.5375,angry
p757,0.375,0.6625,angry
d681,0.4875,0.7,angry
d1057,0.4625,0.7625,angry
d362,0.375,0.6125,angry
d712,0.3,0.5375,angry
d1549,0.4875,0.525,angry
d1479,0.5,0.5125,angry
d1641,0.45,0.5375,angry
p491,0.4375,0.575,angry
d1562,0.475,0.6625,angry
d1305,0.4625,0.65,angry
d284,0.425,0.525,angry
d1273,0.475,0.575,angry
d357,0.475,0.6875,angry
p943,0.4875,0.625,angry
p524,0.275,0.5125,angry
d1333,0.4375,0.5875,angry
p611,0.475,0.675,angry
d605,0.425,0.625,angry
d1334,0.35,0.85,angry
d784,0.4625,0.5875,angry
d1946,0.375,0.625,angry
d1590,0.4,0.65,angry
d386,0.5,0.5625,angry
d859,0.325,0.5125,angry
d1472,0.5,0.525,angry
d1907,0.4875,0.6875,angry
d1276,0.475,0.5625,angry
d607,0.425,0.6375,angry
p224,0.5,0.5875,angry
d1921,0.425,0.6875,angry
d202,0.45,0.525,angry
d1636,0.45,0.525,angry
d1372,0.475,0.525,angry
d1558,0.3,0.6125,angry
d1782,0.4625,0.525,angry
d1932,0.475,0.625,angry
d210,0.4,0.5625,angry
d1902,0.425,0.7875,angry
p258,0.475,0.675,angry
p697,0.4875,0.7,angry
d758,0.475,0.6125,angry
d598,0.375,0.575,angry
d1977,0.4625,0.525,angry
d245,0.4,0.6375,angry
p494,0.4625,0.8,angry
p57,0.3625,0.525,angry
d1514,0.45,0.55,angry
p179,0.3125,0.7375,angry
d435,0.4375,0.6125,angry
d1423,0.4,0.5625,angry
d1674,0.5,0.5375,angry
p52,0.4625,0.5875,angry
d1601,0.5,0.5375,angry
d1771,0.4875,0.5375,angry
d1235,0.4875,0.6,angry
d799,0.3875,0.575,angry
d1054,0.3375,0.6625,angry
d1963,0.3625,0.5625,angry
d1823,0.2125,0.575,angry
d298,0.375,0.55,angry
p585,0.4625,0.525,angry
d360,0.1875,0.5625,angry
d979,0.2625,0.5625,angry
d1976,0.4875,0.55,angry
p796,0.375,0.6,angry
d797,0.4875,0.55,angry
p769,0.475,0.525,angry
d1905,0.3375,0.6875,angry
p6,0.35,0.5125,angry
d1512,0.35,0.525,angry
d1270,0.45,0.5375,angry
d1227,0.4625,0.5875,angry
p237,0.3125,0.525,angry
d308,0.4125,0.7,angry
d925,0.4875,0.5875,angry
p583,0.5,0.5125,angry
d645,0.45,0.5875,angry
p589,0.4875,0.55,angry
d668,0.5,0.5375,angry
d1053,0.4375,0.6625,angry
d1996,0.3625,0.6125,angry
d872,0.3,0.5625,angry
d479,0.4375,0.5875,angry
d1048,0.5,0.7125,angry
d420,0.4375,0.55,angry
d323,0.4775,0.59125,angry
d1151,0.5,0.575,angry
p32,0.3875,0.575,angry
d5,0.425,0.5375,angry
d216,0.4375,0.5375,angry
d891,0.3,0.5625,angry
p962,0.2,0.6375,angry
d1651,0.475,0.625,angry
d833,0.5,0.6,angry
p966,0.45,0.575,angry
d644,0.4125,0.575,angry
p532,0.3375,0.5375,angry
p729,0.4,0.525,angry
d1571,0.425,0.7375,angry
d1476,0.4375,0.5125,angry
p911,0.3875,0.525,angry
d17,0.425,0.625,angry
d1967,0.4625,0.7375,angry
d313,0.325,0.5375,angry
p940,0.5,0.625,angry
d819,0.375,0.5875,angry
d1587,0.5,0.5625,angry
p319,0.5,0.7375,angry
d1928,0.3375,0.575,angry
p249,0.45,0.5375,angry
p677,0.3625,0.5625,angry
d1986,0.375,0.5125,angry
d527,0.375,0.5875,angry
d1561,0.5,0.625,angry
d344,0.45,0.525,angry
d606,0.3875,0.575,angry
d1911,0.4125,0.55,angry
d496,0.4625,0.6125,angry
p228,0.425,0.55,angry
d1588,0.4875,0.6,angry
d1362,0.425,0.55,angry
p957,0.3375,0.525,angry
d672,0.425,0.6625,angry
d1055,0.3375,0.6625,angry
p520,0.15,0.6625,angry
d1993,0.3125,0.75,angry
p935,0.386363636,0.511363636,angry
d857,0.4875,0.5375,angry
d550,0.4,0.6125,angry
p445,0.4625,0.5875,angry
p522,0.4625,0.5375,angry
p779,0.4125,0.75,angry
d763,0.3125,0.5625,angry
p749,0.4875,0.525,angry
d1931,0.4625,0.5625,angry
p500,0.425,0.7,angry
d1881,0.5,0.525,angry
d1948,0.375,0.7125,angry
d1959,0.4625,0.6,angry
p222,0.35,0.6625,angry
p671,0.4125,0.675,angry
d285,0.3125,0.5125,angry
d1608,0.4375,0.75,angry
d926,0.375,0.5625,angry
p213,0.3625,0.5625,angry
d658,0.425,0.5875,angry
d1247,0.425,0.6625,angry
d319,0.4375,0.7,angry
d623,0.35,0.6125,angry
p929,0.3375,0.6,angry
d312,0.45,0.6,angry
d347,0.3525,0.6025,angry
d1960,0.4375,0.7125,angry
d628,0.4875,0.725,angry
d487,0.4375,0.5375,angry
d180,0.475,0.6125,angry
p594,0.4375,0.5125,angry
d150,0.5,0.55,angry
p952,0.4875,0.525,angry
d700,0.475,0.575,angry
d1992,0.4875,0.725,angry
d453,0.45,0.575,angry
d129,0.4,0.625,angry
d1391,0.4125,0.5875,angry
d212,0.45,0.55,angry
d1320,0.35,0.6875,angry
p55,0.4,0.625,angry
p434,0.3875,0.5125,angry
d368,0.475,0.6375,angry
d597,0.475,0.675,angry
d91,0.4375,0.5625,angry
d53,0.4125,0.5125,angry
p989,0.3125,0.575,angry
d1975,0.4625,0.575,angry
d1296,0.5,0.6125,angry
p31,0.4375,0.625,angry
p780,0.4375,0.5125,angry
d1059,0.4625,0.8125,angry
d1435,0.325,0.5375,angry
d1491,0.475,0.525,angry
d1283,0.2875,0.525,angry
d1989,0.5,0.5875,angry
d697,0.475,0.6,angry
d376,0.5,0.6125,angry
d1644,0.5,0.6125,angry
p777,0.475,0.525,angry
d1337,0.5,0.6875,angry
p786,0.45,0.725,angry
d1364,0.4125,0.65,angry
p321,0.4875,0.6875,angry
d489,0.45,0.525,angry
d463,0.5,0.5875,angry
d349,0.45,0.6,angry
d634,0.4625,0.6,angry
d35,0.475,0.6875,angry
p969,0.175,0.5125,angry
d682,0.475,0.625,angry
d781,0.4875,0.6625,angry
d807,0.475,0.6875,angry
d356,0.45,0.575,angry
d1344,0.6625,0.5625,happy
d1251,0.7375,0.6625,happy
d289,0.5875,0.7125,happy
d1508,0.6125,0.5375,happy
p283,0.5375,0.575,happy
p662,0.525,0.675,happy
d1373,0.7,0.5875,happy
d1609,0.675,0.6875,happy
p331,0.8,0.85,happy
p598,0.8125,0.85,happy
d1010,0.6875,0.6875,happy
d326,0.55,0.775,happy
p19,0.75,0.7625,happy
p452,0.7375,0.65,happy
d728,0.7375,0.8125,happy
p14,0.575,0.5625,happy
p643,0.5875,0.55,happy
p203,0.6875,0.775,happy
p158,0.7875,0.725,happy
d1263,0.6,0.5125,happy
d1877,0.65,0.5625,happy
d455,0.55,0.5875,happy
d739,0.65,0.7375,happy
d264,0.5375,0.5625,happy
d1046,0.575,0.5,happy
p327,0.7375,0.7625,happy
d1304,0.525,0.6625,happy
p395,0.675,0.7125,happy
d884,0.5625,0.5,happy
d1385,0.625,0.625,happy
p316,0.8625,0.8875,happy
p981,0.6,0.8,happy
p144,0.825,0.8625,happy
d416,0.5625,0.525,happy
d1887,0.625,0.6,happy
d873,0.725,0.75,happy
d1581,0.6875,0.6375,happy
p648,0.7,0.6875,happy
d354,0.7625,0.675,happy
d818,0.6125,0.725,happy
p238,0.5625,0.6375,happy
p848,0.5125,0.7125,happy
d1979,0.5625,0.775,happy
d314,0.6,0.6125,happy
d403,0.5125,0.525,happy
d725,0.5125,0.5125,happy
d1346,0.6875,0.575,happy
d1403,0.575,0.5125,happy
p515,0.7875,0.6125,happy
d1534,0.5875,0.5875,happy
d1400,0.575,0.6,happy
p733,0.6,0.5,happy
p792,0.625,0.85,happy
p408,0.6125,0.9125,happy
d1520,0.5375,0.5375,happy
p427,0.7,0.775,happy
d1574,0.6125,0.55,happy
p507,0.6625,0.8,happy
d1924,0.5375,0.5875,happy
d1079,0.7375,0.575,happy
p426,0.7125,0.825,happy
d561,0.7375,0.75,happy
d497,0.65,0.5875,happy
d1568,0.55,0.625,happy
d1856,0.6375,0.7125,happy
d710,0.55,0.5125,happy
