song_id,valence,arousal,label
32,0.3875,0.575,angry
940,0.5,0.625,angry
90,0.4875,0.65,angry
589,0.4875,0.55,angry
671,0.4125,0.675,angry
237,0.3125,0.525,angry
367,0.3125,0.6125,angry
57,0.3625,0.525,angry
249,0.45,0.5375,angry
959,0.45,0.8,angry
55,0.4,0.625,angry
697,0.4875,0.7,angry
611,0.475,0.675,angry
186,0.7125,0.825,happy
241,0.5625,0.525,happy
287,0.6875,0.5,happy
844,0.75,0.7875,happy
965,0.5375,0.5,happy
338,0.7125,0.825,happy
142,0.625,0.6,happy
708,0.5875,0.6625,happy
835,0.6125,0.6625,happy
804,0.65,0.675,happy
59,0.6,0.6,happy
615,0.675,0.7375,happy
733,0.6,0.5,happy
561,0.8875,0.825,happy
48,0.8375,0.725,happy
665,0.75,0.75,happy
315,0.65,0.85,happy
104,0.825,0.8375,happy
718,0.5875,0.5125,happy
907,0.5625,0.5,happy
202,0.7625,0.85,happy
932,0.6625,0.7,happy
468,0.7875,0.7625,happy
515,0.7875,0.6125,happy
407,0.5625,0.7875,happy
423,0.65,0.8875,happy
740,0.75,0.795454545,happy
379,0.9125,0.9375,happy
686,0.725,0.6,happy
964,0.6,0.5375,happy
488,0.6,0.6625,happy
717,0.6875,0.5375,happy
382,0.8636363640000001,0.8863636359999999,happy
751,0.525,0.5875,happy
588,0.775,0.7,happy
636,0.75,0.7625,happy
150,0.725,0.7375,happy
646,0.7875,0.8625,happy
331,0.8,0.85,happy
304,0.7375,0.9,happy
457,0.7875,0.6625,happy
622,0.675,0.8125,happy
217,0.575,0.6125,happy
862,0.85,0.8875,happy
628,0.625,0.6125,happy
140,0.65,0.5625,happy
638,0.775,0.775,happy
308,0.85,0.8125,happy
653,0.6625,0.575,happy
153,0.65,0.675,happy
890,0.7875,0.7875,happy
539,0.65,0.6125,happy
318,0.825,0.725,happy
